carat,cut,color,clarity,depth,table,price,x,y,z
0.6,Good,J,VS1,58.9,60.5,1306,5.5,5.57,3.26
0.7,Very Good,F,VVS2,60.5,60,3205,5.7,5.73,3.46
1.52,Ideal,H,SI2,62,60,8620,7.31,7.37,4.55
0.32,Ideal,H,VS1,63,55,720,4.42,4.4,2.78
1.58,Very Good,J,SI1,61.6,57,8057,7.47,7.54,4.62
0.4,Very Good,E,SI1,62.9,59,687,4.69,4.72,2.96
0.3,Ideal,H,IF,61.2,56,764,4.36,4.37,2.67
1.7,Premium,I,SI1,62,59,10331,7.59,7.64,4.72
0.72,Ideal,G,SI2,61.5,55,2420,5.79,5.82,3.57
1.27,Ideal,F,SI1,61.8,57,5761,6.96,6.89,4.28
1.51,Ideal,F,SI1,62.6,57,12252,7.31,7.25,4.56
0.43,Premium,F,SI1,60.5,60,792,4.84,4.88,2.94
0.71,Ideal,H,SI2,62.6,56,2376,5.65,5.75,3.57
1.64,Premium,F,SI1,61.3,58,12821,7.65,7.59,4.67
0.4,Premium,E,VS1,61.5,58,800,4.73,4.76,2.92
1.05,Premium,J,VS1,62.7,61,3822,6.58,6.49,4.09
0.72,Very Good,F,SI2,63.1,58,2246,5.69,5.63,3.57
0.59,Very Good,E,VS2,59.9,56,1838,5.46,5.49,3.28
0.32,Ideal,G,VVS2,62.2,56,936,4.38,4.34,2.71
0.39,Very Good,G,SI1,58.9,61,703,4.74,4.76,2.8
1.01,Fair,I,VS2,68.7,58,3597,6.14,6,4.19
0.34,Good,E,SI1,63.2,55,596,4.46,4.49,2.83
1.26,Ideal,G,VS1,61.2,57,9032,7.03,6.95,4.28
1.06,Ideal,E,SI2,62.2,55,5319,6.54,6.51,4.06
0.35,Ideal,E,VS1,61.9,56,829,4.51,4.53,2.8
2.38,Premium,J,SI1,62.4,58,12364,8.54,8.46,5.31
0.41,Ideal,E,VVS2,62,56,1243,4.76,4.72,2.94
0.3,Ideal,G,VS2,61.8,54,545,4.34,4.37,2.69
0.4,Ideal,J,VS2,62.2,54,599,4.75,4.8,2.97
1.01,Good,D,SI1,63.9,60,5147,6.32,6.29,4.03
0.52,Ideal,G,VVS2,61.9,55,1911,5.14,5.16,3.19
1.58,Ideal,H,VS2,62.7,56,11262,7.39,7.44,4.65
0.3,Good,G,VS1,63.6,55,776,4.31,4.27,2.73
0.73,Ideal,H,VS2,62.5,58,2752,5.71,5.75,3.58
1.07,Premium,G,VS2,60.5,56,6471,6.71,6.64,4.04
1.02,Good,D,SI2,57.7,64,4246,6.7,6.62,3.84
0.5,Premium,D,VS2,61.2,60,1845,5.12,5.08,3.12
0.67,Premium,D,SI2,62.9,56,1819,5.65,5.6,3.54
0.63,Very Good,D,SI1,62.8,57,1939,5.46,5.49,3.44
0.62,Ideal,I,SI1,61.9,54,1271,5.48,5.5,3.4
0.53,Ideal,D,VS2,60.2,55,1610,5.26,5.3,3.18
0.32,Ideal,G,SI1,60.9,57,612,4.46,4.44,2.71
1.75,Ideal,I,VS2,61,56,12127,7.75,7.82,4.75
1.51,Premium,H,SI2,62.3,62,7018,7.32,7.21,4.51
0.74,Premium,E,VS1,62.8,59,3357,5.76,5.68,3.59
1.08,Very Good,H,SI1,63.2,58,5516,6.57,6.49,4.13
1.2,Very Good,I,SI2,60.3,57,4514,6.88,6.95,4.17
0.37,Premium,E,VS2,60.6,58,971,4.65,4.62,2.81
0.6,Very Good,G,IF,61.6,56,2800,5.43,5.46,3.35
1.01,Fair,D,VS2,65.2,57,6081,6.23,6.19,4.05
0.63,Premium,H,VS1,61.7,59,1996,5.53,5.49,3.4
0.5,Ideal,F,VVS2,62.2,54,2052,5.09,5.11,3.17
0.38,Ideal,G,SI1,61.8,54,969,4.69,4.67,2.9
1.5,Very Good,H,SI2,62,63,7291,7.28,7.24,4.5
0.36,Premium,E,SI1,60.9,60,810,4.61,4.56,2.79
1.12,Ideal,F,VVS2,61.4,57,9461,6.66,6.69,4.1
0.7,Very Good,E,SI1,63.1,56,2421,5.62,5.69,3.57
1.03,Ideal,H,SI1,62.3,56,4520,6.45,6.48,4.03
0.73,Ideal,H,VVS1,62.1,56,3220,5.75,5.8,3.59
0.96,Ideal,F,SI2,60.9,60,4500,6.31,6.36,3.86
0.71,Ideal,I,VVS2,62.2,54,2387,5.7,5.75,3.56
0.77,Premium,G,SI1,62.6,58,2528,5.85,5.88,3.67
0.7,Fair,E,SI2,70.6,56,1828,5.45,5.35,3.81
0.81,Ideal,E,SI2,62,55,2559,6,5.96,3.71
1,Fair,I,SI1,56.4,61,3920,6.58,6.55,3.7
0.26,Ideal,G,IF,61.7,54,648,4.15,4.18,2.57
1.58,Ideal,D,SI2,62.5,55,11428,7.39,7.45,4.64
1.01,Good,F,SI1,63.7,57,4899,6.35,6.4,4.06
1.22,Very Good,H,SI1,63.5,55,6387,6.78,6.73,4.29
1.2,Ideal,I,VS2,62.5,56,5634,6.77,6.74,4.22
1.25,Very Good,H,VS2,62.1,56,7305,6.91,6.96,4.31
0.41,Ideal,F,VS2,62.7,56,1107,4.78,4.72,2.98
0.78,Ideal,F,VS2,62.3,56,3531,5.91,5.88,3.67
0.59,Ideal,G,VS1,64.1,54,1803,5.37,5.3,3.42
2.16,Premium,I,VS2,58.7,60,18481,8.54,8.5,5
0.5,Ideal,E,VS1,61.9,56,1716,5.09,5.12,3.16
0.36,Ideal,I,VS2,61.8,55,523,4.6,4.63,2.85
0.9,Ideal,F,SI2,62.4,55,4593,6.17,6.2,3.86
0.7,Good,E,SI2,56.9,61,1793,5.85,5.9,3.34
1.28,Ideal,J,SI1,61.2,57,4967,7.02,6.96,4.28
1.5,Premium,D,SI1,61.6,59,13445,7.4,7.3,4.53
0.9,Good,F,SI1,61.3,60,3893,6.13,6.18,3.77
0.3,Premium,G,SI1,61.6,59,574,4.28,4.26,2.63
0.42,Ideal,H,SI2,61.4,56,625,4.81,4.86,2.97
0.31,Very Good,G,VS1,61.9,54,640,4.36,4.4,2.71
1.01,Ideal,G,VS2,62,54.9,6295,6.41,6.44,3.99
1.5,Fair,J,VS1,60.1,61,7819,7.25,7.3,4.37
1.06,Premium,H,SI1,61,58,5075,6.61,6.57,4.02
0.54,Premium,F,VS2,62,59,1989,5.22,5.16,3.22
1.2,Good,H,SI2,59.7,63,5085,6.84,6.87,4.09
1.7,Fair,D,I1,64.7,56,5617,7.46,7.37,4.8
0.31,Premium,E,VVS1,61.3,58,924,4.36,4.39,2.68
1,Very Good,F,SI2,61.7,58,3789,6.32,6.36,3.91
0.32,Ideal,G,VVS1,61.1,57,842,4.41,4.43,2.7
0.42,Premium,D,SI1,60.2,57,970,4.89,4.85,2.93
0.4,Good,D,VS1,63.2,56,898,4.69,4.74,2.98
0.8,Good,G,SI2,63.7,58,2484,5.88,5.83,3.73
0.56,Very Good,D,SI1,63.9,56,1578,5.2,5.26,3.34
0.4,Ideal,G,IF,61.9,56,1570,4.7,4.76,2.93
1.12,Premium,H,VS2,60.6,59,6052,6.77,6.7,4.08
0.9,Very Good,F,VS2,63.2,59,4715,6.08,6.04,3.83
1,Very Good,G,SI1,62.6,59,4844,6.29,6.33,3.95
0.3,Premium,D,SI1,62.1,58,709,4.28,4.25,2.65
1.01,Very Good,E,SI2,60.2,60,5340,6.46,6.5,3.9
0.7,Very Good,F,SI1,60,58,2553,5.75,5.79,3.46
0.41,Very Good,E,SI2,62.8,58,638,4.69,4.73,2.96
1.41,Premium,D,VVS2,60.8,57,17216,7.28,7.23,4.41
0.27,Premium,E,VVS1,60.6,58,799,4.2,4.18,2.54
0.34,Ideal,H,VS2,61.2,55,517,4.49,4.53,2.76
0.92,Ideal,I,SI1,61.7,56,4457,6.2,6.23,3.83
1.01,Ideal,F,VS1,61.1,59,7870,6.46,6.5,3.96
0.31,Ideal,F,VVS1,61.6,55,975,4.36,4.41,2.7
1.2,Premium,J,VS2,61.8,59,4611,6.84,6.76,4.2
1.32,Very Good,F,VVS2,61.6,61,12736,6.97,7.02,4.31
0.41,Good,F,SI1,63.4,57,705,4.73,4.74,3
1.01,Premium,G,VS2,62.4,59,5787,6.45,6.41,4.01
0.92,Very Good,H,VS1,61,62,4228,6.26,6.32,3.84
1.51,Very Good,I,SI1,62.6,60,8637,7.27,7.34,4.57
0.56,Ideal,G,IF,62,56,2399,5.33,5.28,3.29
0.5,Very Good,D,SI1,60.7,59,1190,5.11,5.04,3.08
1.07,Ideal,H,VS2,61.8,56,5108,6.52,6.55,4.04
0.51,Very Good,D,VS2,62.9,56,1597,5.07,5.1,3.2
0.3,Good,G,VVS2,57.9,61,540,4.4,4.42,2.56
1.31,Premium,G,SI1,62.2,56,7358,7.02,6.97,4.35
0.32,Ideal,G,VS1,62.1,55,828,4.41,4.38,2.73
0.75,Ideal,I,VS2,60.4,59,2680,5.86,5.9,3.55
0.84,Very Good,G,SI2,62.8,57,3015,6,6.04,3.78
0.7,Good,F,SI1,63.8,58,2121,5.56,5.67,3.58
1.3,Ideal,D,SI1,62.2,56,9275,6.98,6.94,4.33
1.11,Ideal,G,VVS2,61.8,56,9734,6.66,6.69,4.12
0.31,Ideal,E,SI2,60.1,57,558,4.44,4.41,2.66
0.81,Very Good,G,SI2,63.2,60,2095,5.82,5.79,3.67
0.38,Very Good,G,SI1,61.4,61,666,4.62,4.66,2.85
0.9,Very Good,G,SI1,62.9,56,3945,6.11,6.17,3.86
0.31,Ideal,G,VS1,61,56,824,4.4,4.35,2.67
0.38,Premium,J,SI1,61.3,59,658,4.68,4.62,2.85
1,Ideal,G,VVS2,60.8,57,7744,6.45,6.47,3.93
0.31,Very Good,G,VS1,61.6,56,640,4.35,4.38,2.69
1.01,Good,F,SI2,63.6,59,4072,6.38,6.34,4.04
0.72,Ideal,D,VS2,60.5,57,3275,5.81,5.83,3.52
0.9,Ideal,H,SI2,61.8,57,4101,6.17,6.19,3.82
0.6,Fair,G,SI1,64.5,56,1305,5.27,5.24,3.39
1.09,Very Good,I,SI1,61.4,58,4640,6.61,6.69,4.08
0.73,Ideal,E,SI2,62.8,55,2431,5.73,5.76,3.61
0.33,Very Good,F,SI1,59.9,61,550,4.44,4.47,2.67
0.59,Ideal,I,VVS1,62.2,55,1838,5.38,5.39,3.35
0.27,Ideal,D,VVS1,62.2,56,799,4.15,4.12,2.57
0.32,Premium,H,VVS1,62.9,58,936,4.37,4.34,2.74
1.51,Very Good,E,VS2,62.7,59,12779,7.2,7.32,4.55
1.51,Premium,F,VS2,61.6,58,14817,7.35,7.32,4.52
0.7,Premium,D,SI1,62.1,62,2339,5.63,5.58,3.48
1.34,Premium,G,SI2,62.2,56,6581,7.08,7,4.38
0.33,Premium,H,VS1,61.5,58,743,4.46,4.39,2.72
0.3,Premium,E,VVS1,60,60,956,4.38,4.35,2.62
0.54,Very Good,E,VS2,61.2,58,1707,5.21,5.28,3.21
2.03,Ideal,H,SI1,60.8,57,18026,8.24,8.18,4.99
0.9,Very Good,G,SI2,64.2,56,3123,6.04,6.11,3.9
0.74,Ideal,H,VS2,62.5,54,2497,5.76,5.82,3.62
2.05,Premium,H,VS2,61.8,60,18318,8.19,8.14,5.05
0.34,Premium,H,VS1,62.2,58,765,4.48,4.43,2.77
1.5,Premium,G,SI1,62.6,55,9265,7.31,7.27,4.56
0.23,Very Good,E,VVS1,62.4,54,583,3.95,3.98,2.47
0.32,Premium,F,VS2,60.2,59,828,4.43,4.4,2.66
0.31,Very Good,H,VVS2,61.2,60,625,4.37,4.39,2.68
0.92,Very Good,F,SI1,63.8,56,3920,6.12,6.17,3.92
0.9,Very Good,F,SI2,62.4,59,3519,6.12,6.16,3.83
0.3,Ideal,E,VVS1,61.2,57,895,4.33,4.36,2.66
1.13,Ideal,E,I1,62,55,3729,6.66,6.7,4.14
0.3,Very Good,E,VS1,63.4,55,660,4.26,4.29,2.71
1.07,Premium,H,SI1,60,60,5031,6.61,6.65,3.98
0.3,Ideal,D,SI1,61,57,709,4.33,4.29,2.63
1.27,Ideal,G,VS2,62,58,8915,6.89,6.95,4.29
0.3,Premium,H,VVS2,61.5,58,776,4.3,4.28,2.64
0.71,Premium,E,VVS1,62.5,57,3831,5.67,5.62,3.53
2.72,Ideal,J,SI2,62.1,56,17801,8.97,8.93,5.56
1,Very Good,E,SI1,62.1,57,4864,6.35,6.4,3.96
0.44,Good,E,SI2,63.2,59,684,4.8,4.85,3.05
0.3,Ideal,G,IF,62.1,57,863,4.27,4.29,2.66
0.58,Ideal,F,VVS2,61.9,56,2380,5.35,5.38,3.32
1.23,Premium,I,SI1,62,57,5717,6.91,6.83,4.26
1.02,Ideal,F,SI1,62.8,55,5398,6.43,6.4,4.03
0.7,Fair,H,SI1,65.2,58,2048,5.49,5.55,3.6
0.55,Ideal,E,SI1,62.3,56,1551,5.23,5.26,3.27
0.9,Ideal,F,SI1,62.2,55,4390,6.16,6.21,3.85
0.27,Ideal,G,VVS2,60.8,57,566,4.18,4.2,2.54
0.38,Ideal,E,VVS1,62.4,56,1267,4.64,4.67,2.9
1,Premium,H,SI1,62.3,60,4788,6.38,6.34,3.96
1.07,Premium,J,SI2,62.4,58,4105,6.54,6.47,4.06
0.24,Ideal,H,VVS1,61.5,55,504,3.99,4.02,2.46
0.91,Premium,J,VS2,61.6,58,3058,6.28,6.23,3.85
1.04,Premium,G,VS2,60.1,59,6709,6.59,6.56,3.95
0.72,Ideal,E,SI1,62.3,57,2857,5.76,5.7,3.57
1.01,Premium,G,IF,61.3,58,7352,6.48,6.4,3.95
1.14,Ideal,G,IF,59,59,12458,6.81,6.91,4.05
1.53,Fair,I,VS2,57.7,69,8996,7.6,7.51,4.36
0.33,Ideal,F,VS2,62.3,55,666,4.42,4.47,2.77
0.33,Ideal,E,VVS1,61.9,57,1374,4.46,4.43,2.75
0.4,Premium,E,SI2,62.9,59,855,4.69,4.66,2.94
2.09,Premium,J,SI2,60,60,13212,8.37,8.32,5.01
1.01,Good,E,SI1,63.7,58,5226,6.36,6.32,4.04
2.06,Ideal,I,VS2,59.2,57,15691,8.39,8.29,4.94
1.09,Good,H,SI1,62.4,64,4700,6.61,6.51,4.09
0.3,Good,J,SI1,63.8,56,450,4.26,4.23,2.71
0.3,Ideal,E,VS1,61.3,57,736,4.3,4.34,2.65
0.26,Ideal,E,VS1,61.5,57,556,4.09,4.12,2.52
0.51,Ideal,F,VS1,61.8,54,1632,5.15,5.18,3.19
0.55,Ideal,F,VS1,61.4,55,1805,5.24,5.28,3.23
0.33,Premium,G,VS1,60.8,59,854,4.45,4.43,2.7
2,Good,I,SI1,63,61,15072,7.93,7.97,5.01
0.53,Very Good,F,SI1,60.9,60,1322,5.16,5.22,3.16
0.3,Premium,G,VS2,61.8,60,630,4.29,4.25,2.64
0.74,Premium,D,VS2,62.4,57,2855,5.8,5.74,3.6
1.01,Premium,E,SI1,62.8,59,5599,6.31,6.27,3.95
2.01,Ideal,I,SI1,61.9,56,14558,8.16,8.08,5.03
0.34,Ideal,F,IF,60.7,57,1074,4.5,4.53,2.74
1,Good,G,SI2,58.1,65,3541,6.48,6.46,3.76
0.23,Ideal,F,VVS1,62.7,57,530,3.9,3.92,2.45
0.41,Ideal,F,VS2,62.1,56,1107,4.79,4.74,2.96
1.18,Premium,G,VVS2,59.7,58,9366,6.9,6.94,4.13
0.5,Ideal,E,SI1,61.2,56,1555,5.12,5.15,3.14
0.25,Very Good,G,VVS1,61.8,57,525,4.04,4.07,2.5
0.33,Ideal,I,IF,61.4,56,694,4.41,4.45,2.72
0.51,Very Good,G,VS2,62.2,57,1438,5.1,5.15,3.19
1.32,Very Good,J,VS2,62.1,57,6079,7.01,7.04,4.36
1,Very Good,F,VVS2,60,62,8553,6.43,6.46,3.87
0.34,Very Good,E,SI2,62.9,56,477,4.45,4.48,2.81
0.75,Very Good,E,SI1,59.2,59,3260,5.93,5.97,3.52
0.31,Ideal,F,VS2,61.6,56,749,4.39,4.35,2.69
0.27,Very Good,F,VS1,62.4,55,429,4.12,4.15,2.58
0.25,Very Good,G,VVS1,63,54,525,4.02,4.04,2.54
1.13,Ideal,I,VS1,61.9,55,6980,6.67,6.7,4.14
1.71,Premium,E,SI1,62.2,58,14190,7.61,7.67,4.75
1.56,Good,I,SI2,58.5,61,8048,7.58,7.63,4.45
1.08,Ideal,G,VS2,62.4,55,6532,6.62,6.55,4.11
0.4,Premium,G,SI1,59.2,61,900,4.81,4.78,2.84
0.3,Ideal,G,SI1,61.2,56,487,4.33,4.36,2.65
0.31,Ideal,D,SI1,62.2,54,565,4.36,4.39,2.72
0.62,Ideal,F,VS1,62.3,56,2073,5.43,5.46,3.39
0.8,Very Good,H,VS2,63.4,60,2797,5.92,5.82,3.72
0.5,Ideal,D,VVS2,61,56,2272,5.11,5.15,3.13
0.53,Premium,E,SI1,61.9,56,1607,5.22,5.19,3.22
0.91,Fair,F,SI2,64.9,56,3210,6.08,6.05,3.94
0.84,Premium,H,SI2,61.3,58,2628,6.1,6.04,3.72
0.59,Premium,E,VS2,59.1,61,1641,5.61,5.53,3.29
1.01,Very Good,H,SI1,63,60,4559,6.33,6.36,4
0.31,Ideal,E,IF,61.3,58,1002,4.37,4.4,2.69
0.4,Ideal,G,VVS2,62.4,56,1050,4.74,4.72,2.95
0.33,Premium,G,VVS1,62.8,59,1114,4.44,4.38,2.77
1.55,Ideal,E,SI2,62.3,55,6901,7.44,7.37,4.61
0.54,Premium,F,VS2,62.4,55,1814,5.23,5.19,3.25
1.01,Premium,G,SI2,61.9,60,4525,6.37,6.33,3.93
0.34,Ideal,D,SI1,60.6,56,803,4.54,4.51,2.74
1.51,Ideal,H,VS1,62.3,57,11967,7.34,7.29,4.55
0.71,Good,D,SI2,56.6,63,2015,5.9,5.76,3.3
2.3,Premium,I,SI2,61.3,58,11051,8.53,8.46,5.21
0.36,Ideal,D,SI1,62.2,53,626,4.57,4.59,2.85
1.02,Premium,H,I1,62.5,60,3141,6.39,6.41,4
0.91,Premium,F,SI1,62.1,56,4204,6.24,6.2,3.86
2.18,Ideal,J,VS2,62.2,55,16427,8.32,8.36,5.19
0.46,Very Good,E,VS2,62.1,57,1194,4.89,4.93,3.05
0.42,Premium,I,SI2,61.5,59,709,4.84,4.78,2.96
0.51,Premium,D,SI1,62.7,59,1574,5.08,5.06,3.18
1.08,Ideal,F,SI2,61.3,55,5164,6.59,6.62,4.05
0.27,Very Good,F,VVS2,61.2,57,682,4.14,4.17,2.54
1,Very Good,G,VVS2,63,54,8138,6.37,6.43,4.03
1.2,Ideal,G,VVS2,61,56,11530,6.86,6.88,4.19
0.31,Premium,G,VS2,59.9,59,544,4.38,4.4,2.63
2.01,Premium,J,SI1,63,57,13219,8.07,8,5.06
1.52,Very Good,H,VVS2,63,60,11904,7.25,7.3,4.58
1.27,Premium,H,VS2,60,61,7503,7.03,6.99,4.26
0.3,Ideal,F,VS2,61.9,54,573,4.29,4.33,2.67
1.52,Ideal,G,VVS1,61.4,57,16492,7.4,7.38,4.54
0.9,Good,D,SI1,63.2,62,4068,6.06,6.13,3.85
0.57,Very Good,E,VS2,63,59,1654,5.25,5.29,3.32
1.13,Premium,F,I1,62.3,56,3607,6.69,6.61,4.14
0.34,Ideal,H,IF,61.8,54,863,4.51,4.55,2.8
0.52,Ideal,H,VS2,61.7,54,1238,5.18,5.22,3.21
1.01,Very Good,E,SI2,59.5,59,4666,6.54,6.58,3.9
0.31,Ideal,F,VVS1,62,55,840,4.34,4.37,2.7
0.54,Premium,H,VS2,61.9,55,1389,5.25,5.22,3.24
1.01,Very Good,J,VS1,61.3,57,4262,6.43,6.5,3.96
0.26,Very Good,F,VS1,60.5,59,453,4.12,4.18,2.51
2.15,Ideal,I,SI2,61.7,55,14519,8.43,8.24,5.14
0.7,Good,F,VVS2,63.1,58,2721,5.6,5.66,3.55
0.5,Premium,E,VS2,61.3,60,1746,5.11,5.07,3.12
0.32,Ideal,F,VVS1,61.7,56,841,4.38,4.41,2.71
0.4,Premium,D,VVS2,62,61,1206,4.72,4.7,2.92
1.15,Premium,F,SI2,61.1,57,5120,6.82,6.77,4.15
1.21,Premium,E,SI2,61.5,58,6223,6.86,6.79,4.2
0.36,Good,E,IF,57.7,54,1053,4.74,4.79,2.75
0.42,Good,E,VVS2,64.1,57,1269,4.7,4.73,3.02
1.3,Ideal,D,VVS1,61.6,55.7,15535,6.98,7.02,4.31
0.53,Premium,D,SI1,61.4,57,1753,5.26,5.2,3.21
0.35,Ideal,G,VS2,61,57,633,4.54,4.57,2.78
0.56,Very Good,F,SI1,62.9,56,1436,5.25,5.27,3.31
1.5,Ideal,H,VS2,62.3,56,10920,7.34,7.29,4.56
2.01,Very Good,J,VS2,63.2,55,13596,7.97,8.04,5.07
0.31,Ideal,D,SI1,61,57,571,4.38,4.41,2.68
1,Very Good,I,SI1,63.3,54,3640,6.39,6.34,4.03
0.32,Premium,F,VS2,58.8,62,773,4.48,4.43,2.62
0.35,Ideal,D,SI2,62.2,56,522,4.52,4.55,2.82
0.34,Ideal,H,VS2,60.5,56,689,4.58,4.54,2.76
0.23,Very Good,E,VVS2,63.3,56,680,3.92,3.88,2.47
0.32,Very Good,E,SI1,63.3,55,672,4.36,4.33,2.75
0.28,Ideal,E,VVS2,62.4,56,646,4.16,4.2,2.61
1.26,Ideal,H,VS1,60.9,57,8238,6.97,6.99,4.25
0.9,Very Good,H,VS1,63,59,4136,6.1,6.13,3.85
0.9,Very Good,D,SI1,63.5,57,4304,6.15,6.11,3.89
1.03,Ideal,F,VS2,61.2,54,6922,6.56,6.51,4
1.52,Premium,E,SI1,62.4,59,10767,7.34,7.37,4.59
0.31,Premium,H,VVS2,62.4,59,625,4.31,4.35,2.7
0.93,Ideal,G,SI1,60.9,57,3521,6.29,6.25,3.82
0.7,Premium,F,VS1,60.7,60,2792,5.78,5.75,3.5
0.3,Very Good,D,VVS2,63.5,58,1010,4.31,4.23,2.71
2.03,Premium,H,SI2,61.6,58,16075,8.17,8.09,5.01
1.5,Good,D,SI2,63.8,58,8518,7.2,7.16,4.58
0.26,Ideal,G,VS1,62.1,55,478,4.09,4.12,2.55
0.41,Premium,F,IF,62.6,58,1439,4.73,4.76,2.97
1.59,Ideal,G,VVS2,60.6,59,15843,7.53,7.59,4.58
1.2,Premium,H,VS2,62.5,58,6416,6.77,6.73,4.23
0.7,Very Good,F,VS1,64.5,58,2925,5.55,5.59,3.59
1.09,Good,H,SI1,63.6,56,5010,6.56,6.53,4.16
0.77,Very Good,J,VVS1,62.8,58,2532,5.78,5.84,3.65
0.73,Ideal,D,VS1,60.9,55,3937,5.83,5.86,3.56
1.28,Premium,G,VS1,60.9,58,9505,7.09,7.01,4.29
0.23,Ideal,F,VVS1,62.4,55,505,3.94,3.95,2.46
1,Premium,F,SI1,62.9,57,4586,6.37,6.32,3.99
0.3,Very Good,J,SI1,63.4,54,450,4.29,4.23,2.7
0.59,Ideal,I,VS2,61.8,56,1371,5.39,5.42,3.34
0.53,Good,G,VS1,63.8,56,1591,5.17,5.11,3.28
1.54,Fair,I,SI2,64.6,56,7727,7.3,7.26,4.7
0.34,Very Good,F,SI2,60,62,447,4.51,4.55,2.72
0.23,Very Good,F,VVS2,63.1,56,472,3.93,3.96,2.49
1.71,Premium,I,SI2,60.6,57,9760,7.78,7.71,4.69
0.54,Premium,D,VS2,61.5,58,1892,5.21,5.26,3.22
0.74,Ideal,G,SI2,62.7,56,2423,5.75,5.8,3.62
0.43,Ideal,G,SI1,61.3,55,917,4.88,4.9,3
1.38,Ideal,F,VS2,61.9,55,11205,7.16,7.12,4.42
0.23,Very Good,D,VS2,61.6,58,402,3.96,3.99,2.45
0.73,Ideal,E,SI1,62.2,56,3038,5.76,5.79,3.59
0.34,Ideal,F,VS1,62.2,56,745,4.44,4.47,2.77
1.13,Ideal,E,VVS1,61.5,56,11641,6.68,6.71,4.12
0.91,Ideal,F,SI2,62.2,56,3746,6.17,6.14,3.83
1.51,Good,E,SI1,63.6,56,12490,7.34,7.23,4.63
1.47,Fair,F,SI2,65.9,59,6108,6.99,6.94,4.59
0.7,Very Good,D,VS1,62.9,60,3231,5.57,5.62,3.52
1.09,Premium,G,VS2,62.1,57,5098,6.6,6.55,4.08
0.3,Premium,G,VS1,60,60,605,4.3,4.33,2.59
1.56,Premium,H,SI2,58.8,59,8954,7.64,7.6,4.48
1,Very Good,H,SI2,63.4,61,3920,6.33,6.29,4
0.3,Premium,D,SI2,62.4,58,574,4.31,4.28,2.68
0.3,Good,I,SI2,63.3,56,351,4.26,4.3,2.71
0.36,Premium,I,VS1,60.3,60,729,4.64,4.58,2.78
0.72,Ideal,J,SI1,61.8,54,1864,5.76,5.8,3.57
1.01,Fair,F,VS2,61.1,60,6271,6.49,6.4,3.94
0.31,Ideal,F,VS2,61.6,55,625,4.36,4.37,2.69
0.6,Very Good,D,SI1,62.2,58,1750,5.4,5.44,3.37
0.81,Ideal,F,SI2,62.6,55,2795,5.92,5.96,3.72
0.95,Fair,J,SI1,58,66,3154,6.5,6.46,3.76
0.51,Very Good,F,VVS2,62,56,2041,5.1,5.15,3.17
0.52,Ideal,E,SI2,61,57,1412,5.18,5.21,3.17
0.37,Premium,E,VS2,61.1,57,1041,4.66,4.63,2.84
0.58,Very Good,E,VS2,61.9,58,1656,5.31,5.36,3.3
0.71,Ideal,E,VS2,60.3,56,3217,5.8,5.84,3.51
0.4,Ideal,J,VS2,62.3,55,598,4.72,4.75,2.95
0.5,Very Good,E,VS1,59,60,1806,5.19,5.22,3.07
0.5,Fair,F,I1,57.5,66,827,5.3,5.17,3.01
0.34,Good,G,VS1,63.1,57,686,4.4,4.45,2.79
2.3,Ideal,G,SI2,61.6,57,15433,8.47,8.41,5.2
0.31,Ideal,H,SI1,61.2,58,417,4.37,4.39,2.68
0.5,Ideal,E,SI2,62.5,57,1240,5.07,5.04,3.16
0.3,Very Good,H,VS1,63.2,58,630,4.26,4.22,2.68
0.57,Good,F,VS2,62.8,62,1642,5.22,5.25,3.29
0.3,Ideal,F,VVS1,62.4,54,802,4.31,4.35,2.7
0.37,Premium,J,VS2,61.1,60,583,4.63,4.6,2.82
0.5,Very Good,E,I1,63.1,61,720,5.04,4.97,3.16
0.3,Premium,H,VS1,61,58,675,4.31,4.28,2.62
0.38,Ideal,F,VVS1,61.9,55,1096,4.67,4.7,2.9
1.54,Premium,H,VS2,61.9,61,10758,7.41,7.33,4.56
1.2,Premium,F,VS2,60.2,60,9442,6.91,6.82,4.13
0.39,Fair,G,IF,57.1,61,1127,4.83,4.88,2.77
0.32,Premium,G,SI1,62.6,58,612,4.37,4.35,2.73
1.89,Ideal,J,VS1,62,56,12674,7.93,7.98,4.93
0.54,Ideal,H,SI2,61.6,56,1073,5.25,5.28,3.24
0.55,Ideal,G,VS2,61.1,57,1833,5.29,5.31,3.24
1.11,Good,F,SI1,63.1,56,5769,6.59,6.63,4.17
1.07,Premium,D,SI2,62.4,61,4949,6.51,6.48,4.05
1.25,Premium,H,SI1,59.4,62,5320,7.07,7,4.18
1.54,Very Good,I,VS2,62.2,58,8656,7.32,7.37,4.57
1.52,Ideal,F,VS2,62.3,55,11405,7.37,7.33,4.58
1.01,Very Good,G,SI1,62.3,59,4064,6.34,6.37,3.96
0.71,Premium,D,SI1,62.7,60,2797,5.67,5.71,3.57
0.91,Very Good,G,VS2,62.3,59,5484,6.13,6.17,3.83
0.89,Very Good,E,SI1,62.7,57,4003,6.08,6.13,3.83
0.5,Premium,E,SI1,61.5,62,1415,5.09,5.06,3.12
0.38,Very Good,I,VVS1,62.6,59,630,4.6,4.64,2.89
0.57,Premium,E,SI2,61,60,1228,5.32,5.36,3.26
0.3,Very Good,H,SI1,61.6,62,421,4.24,4.3,2.63
2.14,Premium,J,SI2,61.5,59,13205,8.25,8.3,5.11
