nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
1736.87,21625,2.9,0.46,98.78,0.46,1.9,17.15,29.94,17.41,14.68,21625,100,34165,78.01,0.73,43.92,32.1,5.92,21.33,39668,14108,14053,31226,45084,17851,9642,1152,5.8,18.95,34.96,19.66,7.24,61.05,27.55,24.33,18.61,24.55,6.35,34.21,7.9,7.15,3.13,84.1,81.76,90.31,86.95,75.06,77.36,366,2.28,3540,7.91,9.94,13.05,17.32,1.29,1.63,2.14,2.83,73.61,6.4,4.57,3.38,2.66,2.85,2.3,69.96,2.05,41.37,3,504,93.67,65.23,3.37,44.64,1953,1.45,0.35,121500,151500,189200,67700,296,406,518,222,501,28,24,14.8,0,0,16.37,50.94,56.6,78.07,85.17,10.5,2065.2,2.47,0
4906.1,55180,2.68,0.38,95.16,3.65,0.61,21.3,36.28,24.12,11.34,55180,100,24535,75.62,0.94,53.83,27.84,9.04,15.8,32441,11467,11906,2195,8882,2620,3674,9580,18.82,7.35,15.1,23.87,5.91,60.01,13.51,30.95,12.97,27.1,7.07,40.04,9.22,8.24,3.05,75.63,75.69,82.2,77.14,61.46,71.83,786,2.06,1914,45.66,63.58,69.91,79.62,1.58,2.21,2.42,2.76,94.43,1.13,3.9,2.86,2.48,2.63,2.27,60.71,2.29,50.13,2,755,96.46,57.2,0.66,25.56,1958,1.95,0.54,40500,52900,69200,28700,210,283,360,150,351,27.5,18.3,13.3,9,4,3.47,73.02,43,67.46,87.13,24.9,2212.3,1.37,0
2453.34,100217,3.13,1.52,88.15,5.46,12.68,15.35,28.8,13.85,4.87,100217,100,53967,91.03,0.87,43.99,12.91,3.85,10.58,56756,18630,18988,19641,13190,17197,12716,3536,3.56,3.42,13.34,21.12,4.11,75.05,22.16,17.3,9.59,30.02,9.05,30.18,12.8,10.93,3.39,81.88,77.77,89.95,84.23,60.4,70.66,1209,1.82,11938,13.23,21.92,29.39,40.6,1.58,2.61,3.5,4.84,84.59,2.55,7.78,6.35,3.12,3.17,2.97,77.5,5.51,27.4,3,1113,96.64,76.36,0,26.06,1973,0.58,0.2,195600,233000,287200,91600,711,844,978,267,896,30.7,26.2,11.2,11,0,11.91,51.71,46.11,70.46,91.26,34.2,2928.3,0.46,0
1507.54,10428,2.77,0.68,98.52,0.4,1.33,11.6,23.91,10.73,7.73,0,0,48000,89.45,0.76,52.78,16.85,2.83,11.52,53480,19123,19193,15596,4411,16917,11430,94,0.93,5.23,16.4,27.78,4.18,76.01,22.48,25.67,9.98,34.44,8.32,26.86,10.38,9.34,3.09,85.22,82.81,88.59,87.29,69.74,79.83,29,0.44,262,9.16,9.16,13.36,13.36,0.23,0.23,0.34,0.34,95.75,0.32,3.22,2.47,2.7,2.84,2.16,83.43,0.93,36.93,3,435,89.66,79.26,0.46,57.93,1962,1.11,0.4,135900,164700,198400,62500,384,529,673,289,631,22.8,24,12.6,0,0,2.51,69.25,59.85,77.8,92.21,36.9,282.8,1.36,0
2289.04,14544,3.12,0.5,98.95,0.41,0.45,14.68,26.18,12.59,6.83,6239,42.9,46932,87.62,0.63,43.92,21.69,5.15,14.26,51033,16531,16503,18717,44307,14902,8268,593,4.11,2.4,12.83,21.9,7.29,71.19,12.07,22.41,9.33,26.51,6.02,28.45,8.93,7.51,3.45,86.9,85.72,96.95,80.97,63.78,70.73,69,0.68,385,3.12,5.97,5.97,7.79,0.08,0.16,0.16,0.21,95.89,0.23,6.57,5.44,3.09,3.22,2.1,92.49,1.2,24.3,3,215,95.6,88.96,3.72,48.84,1967,0.75,0.02,133000,161000,196900,63900,168,440,710,542,492,26.4,24.1,13.6,0,0,2.65,85.98,67.62,86.77,97.3,22.6,642.6,1.79,0
2556.39,82585,2.8,2.08,92.78,4.55,1.98,14.34,28.52,15.99,12.95,82585,100,59719,81.14,0.99,66.23,25.85,2.91,14.43,70071,28840,29657,20516,7731,17833,18081,3335,4.33,3.72,8.34,57.22,3.94,67.36,10.61,42.62,4.03,52.32,4.92,38.4,7.62,6.41,3.05,84.76,84.77,94.31,84.44,66.66,74.67,355,0.7,10758,16.03,21.86,26.53,31.9,2.09,2.85,3.46,4.16,84.82,1.63,4.02,2.87,2.6,2.79,2.19,73.79,0.84,33.82,3,1042,96.58,68.91,0.29,38.58,1939,0.37,0.27,224100,293400,393800,169700,578,809,1001,423,884,25.2,20.9,13.1,196,0,13.03,55.34,60.43,75.1,85.9,18.7,4413,12.27,0
4101.51,19483,2.61,41.49,55.61,1.39,3.03,11.2,21.64,10.67,17.06,15811,81.15,47853,76.82,0.71,56.18,33.54,3,21.96,56541,22478,27946,15617,65200,12881,18107,781,4.13,7.21,18.6,31,4.72,64.69,12.88,27.36,9.86,35.36,7.31,30.3,11.33,9.49,3.02,74.91,69.26,86.84,73.54,79.15,83.09,666,4.32,2640,7.27,13.37,21.59,32.31,0.99,1.81,2.93,4.38,91.07,0.54,4.44,3.28,2.53,2.69,1.96,82.79,1.57,36.97,3,264,96.59,77.79,3.03,50.76,1963,0.28,0.09,131600,162100,197800,66200,326,613,755,429,673,28.7,22.7,13.3,0,0,13.55,51.24,59.13,91.47,92.87,27,722.9,5.62,0
14679.18,358548,2.75,27.39,65.64,0.63,62.46,12.16,24.63,11.87,14.8,358548,100,16925,71.43,0.52,18.63,26.56,18.01,9.29,19725,9799,11664,5962,6494,11615,8705,109594,31.17,30.89,52.37,12.79,11.02,53.19,14.37,18.31,19.42,17.35,15.22,36.73,18.49,16.93,3.3,52.46,42.21,54.24,56.78,57.24,63.53,33871,13.06,214128,16.93,26.03,33.06,48.59,10.11,15.55,19.74,29.02,26.73,34.27,11.24,7.37,2.7,2.86,2.61,35.11,26.86,82.86,1,14298,90.11,33.09,9.76,31.22,1962,9.93,1.44,60000,79200,101000,41000,255,346,438,183,404,32.7,24.3,13.2,896,268,59.72,24.12,45.67,80.02,81.34,36.9,9728.3,13.15,5.41
8474.42,30981,2.09,15.87,80.22,2.26,3.55,10.19,34.22,14.17,7.72,30981,100,33863,87.59,0.58,42.47,14.56,2.73,8.89,40482,19158,20366,14237,5058,16537,12021,2004,6.57,5.7,15.33,34.13,3.92,76.17,10.61,17.65,7.26,33.69,13.34,37.6,17.61,15.61,2.81,67.96,64.13,86.62,71.7,70.24,76.03,495,2.83,1834,24.75,40.73,51.8,59.16,1.47,2.41,3.07,3.5,91.34,1.51,2.83,1.42,2.06,2.24,1.93,46.77,2.02,66.44,2,1987,88.19,43.09,1.31,10.32,1979,2.78,0.21,64000,78100,98300,34300,412,476,577,165,562,24.4,20.2,13.3,0,8,5.92,42.71,37.42,57.98,71.52,11.8,2630,1.04,0
8956.25,14669,2.41,42.5,57.03,0.23,0.47,13.33,24.32,12.14,17.75,0,0,19829,71.32,0.47,28.63,36.41,12.54,14.19,25315,11889,15950,6541,0,13329,6631,2747,19.27,16.77,38.97,15.76,8.57,54.03,35.81,21.38,28.15,22.8,12.19,30.17,15.68,14.2,2.96,48.59,44.02,53.46,47.37,61.56,72.71,1346,9.56,167,13.17,30.54,35.33,40.72,0.15,0.35,0.4,0.46,96.47,0.89,4.41,2.89,2.35,2.33,2.36,52.44,2.52,52.66,2,393,93.93,52.75,4.07,37.4,1960,9.54,0.49,37500,52600,77000,39500,159,229,299,140,343,27.9,22.1,13.4,17,0,1.14,79.34,53.44,87.8,93.28,9.1,1612.7,0,0
1324.5,22023,2.78,0.84,97.32,1.68,1.15,13.6,22.7,10.77,9.06,0,0,64538,86.91,0.8,71.87,18.44,1.92,17.34,73154,28347,28500,25004,20400,21423,22494,328,1.5,2.67,5.48,56.03,2.63,70.55,14.65,29.46,3.03,50.99,5.14,25.33,7.81,6.52,3.12,89.48,88.97,97.01,83.74,52.59,67.4,73,0.46,1385,8.74,10.47,19.06,24.84,0.55,0.66,1.2,1.56,93.85,0.38,2.85,2.31,2.76,2.89,2.17,85.75,0.44,24.71,3,265,96.76,81.9,1.13,47.92,1969,0.03,0.16,183800,233400,293000,109200,525,665,838,313,758,25.6,20.8,12.4,0,0,6.29,41.97,61.32,82.25,86.51,35.1,627.4,2.73,0
6981.84,28335,2.6,0.98,95.69,2.24,1.04,13.62,29.83,14.65,7.26,28335,100,36855,87.59,1.05,48.99,17.17,5.38,11.67,41809,16347,16676,3964,11838,10252,11659,1706,6.08,4.08,12.88,20.51,4.93,73.67,23.9,21.58,15.63,26.15,9.83,31.54,12.48,11.19,3,72.1,70.76,81.33,76.58,67.72,74.77,689,3.33,933,11.58,14.79,20.69,33.55,0.38,0.49,0.68,1.1,94.92,0.78,2.87,2.08,2.58,2.75,2.24,71.84,2.15,44.85,3,509,95.54,67.5,0.59,14.34,1966,1.22,0.16,72700,86000,98900,26200,406,463,553,147,485,25.4,17.8,10.8,0,0,3.29,74.45,57.77,74.45,92.36,10.5,2704.8,3.46,0
3158.41,41259,3.09,1.85,76.18,8.19,24.66,16.43,31.71,16.67,6.58,41259,100,50945,88.93,0.67,47.82,14.19,4.38,12.71,55735,18924,21210,14383,16836,15495,9719,3165,7.74,9.61,18.32,30.16,4.31,72.01,24.9,20.02,11.77,33.02,7.61,35.45,12.38,10,3.4,78.1,73.65,88.88,80.43,62.7,69.58,971,3.41,7897,19.62,30.1,41.65,52.96,3.75,5.76,7.97,10.14,72.74,9.4,9.86,7.79,3.07,3.02,3.16,64.15,9.76,40.9,3,364,97.35,65.21,0.27,10.71,1972,0.88,0.28,200500,255800,296700,96200,636,735,906,270,799,26.7,22.5,10.9,10,0,19.14,45.61,50.98,77.9,88.64,6.8,6042.6,1.35,0
5166.28,14369,2.47,1.22,97.54,0.9,0.57,11.45,22.27,10.81,15.95,11935,83.06,32124,75.35,0.17,58.06,31.84,2.66,21.17,38492,15169,15328,10924,0,7002,7363,560,4.02,10.58,24.42,14.7,3.26,62.31,28.21,20.11,18.02,24.69,7.07,22.46,8.11,7.62,2.84,86,84.2,92.88,87.27,61.98,75.71,55,0.5,333,7.81,7.81,7.81,12.01,0.18,0.18,0.18,0.28,95.39,0.44,1.76,1.27,2.41,2.56,1.92,80.7,0.45,39.42,3,215,96.43,75.86,0.47,22.33,1966,0.88,0.2,65900,82700,99300,33400,316,441,513,197,518,23.9,20.2,11.9,0,0,2.32,84.48,60.62,89.92,93.82,20.8,691.2,0.85,0
5020.45,14396,2.4,1.73,96.19,1.19,0.91,9.4,22.84,9.21,18.15,14396,100,33107,72.45,0.32,52.29,35.99,3.67,21.26,40536,15352,15491,11512,14792,12216,12230,704,5,5.62,15.58,19.29,4.55,62.91,16.63,25.41,11.78,24.45,8.71,27.7,10.85,9.87,2.89,76.93,77.9,94.97,75.12,77.69,83.98,176,1.5,327,2.75,5.2,14.68,33.64,0.06,0.12,0.33,0.76,94.65,0.46,2.97,1.96,2.34,2.52,1.88,78.4,1.12,49.42,3,147,97.61,73,0,19.05,1953,0.13,0.08,66100,76500,91800,25700,383,471,574,191,507,28.4,21.6,11.8,0,0,2.27,76.08,58.66,86.39,93.82,2.9,5000.7,6.21,0
5948.83,122899,3.84,0.12,70.83,0.38,93.87,19.93,33.12,16.79,7.32,122899,100,18395,79.18,1.17,18.24,22.73,16.71,7.95,19910,6981,7674,2922,5577,13361,6331,45126,37.29,36.26,51.16,11.63,11.24,51.36,5.4,23.07,14.83,21.99,6.18,32.64,10.95,8.73,4.16,75.51,67.71,84.14,75.33,48.23,52.73,3070,2.8,29945,14.07,21.62,29.66,39.74,3.43,5.27,7.23,9.68,8.15,21.64,21.34,18.23,3.78,3.95,3.54,61.58,26.43,53.73,2,1969,94.21,58.96,6.4,42.25,1972,12.42,2.11,33700,52500,75000,41300,161,245,339,178,315,27.6,22.6,12.8,4,0,24.37,67.12,60.11,86.08,91.7,34.1,3608.7,3.55,4.26
1069.52,10531,3.07,0.67,98.32,0.87,0.56,12.84,22.5,11.15,7.47,9560,90.78,66084,89.42,0.35,68.04,18.2,1.45,13.87,73524,26103,25522,75165,0,43512,5093,172,1.67,1.99,6.77,49.08,4.2,70.66,18.09,29.18,5.58,44.1,4.29,29.11,7.36,5.85,3.35,90.43,90.33,96.4,88.13,60.66,66.85,66,0.93,531,5.84,7.72,21.28,25.99,0.29,0.39,1.07,1.31,93.37,0.35,4.35,3.56,2.99,3.18,2.08,87.89,0.61,21.02,3,73,97.91,82.61,0,21.92,1966,0,0,203700,242200,309500,105800,400,609,752,352,662,25.7,21.6,11.7,0,0,5.04,64.39,68.25,84.59,93.32,15,700.5,5.25,0
1654.22,17118,2.29,0.59,97.87,1.37,0.55,8.93,23.8,10.63,16.44,17118,100,34644,78.61,0.83,63.01,30.83,2.46,20.56,42345,18380,17805,13019,1750,57759,17215,687,4.13,6.29,16.84,29.72,3.05,63.85,10.36,27.88,7.48,36.25,6.63,31.24,8.77,7.8,2.89,83.2,82.4,93.88,78.67,66.07,71.98,94,0.77,526,6.27,10.27,19.39,23.38,0.19,0.32,0.6,0.72,93.6,0.48,1.83,1.12,2.23,2.46,1.73,74.91,0.64,49.13,3,323,95.86,67.78,0.31,30.03,1958,0.62,0.14,55000,69000,87800,32800,359,465,547,188,520,21.6,19.7,13.6,0,0,3.07,84.64,61.22,88.89,94.24,4.1,4180.8,11.76,0
5130.36,59564,3.2,0.97,47.05,15.11,67.6,15.23,30.73,15.46,10.8,59564,100,31441,76.96,0.43,30.3,26.82,13.72,12.72,34416,12276,12533,14843,9690,18047,10146,8246,14,20.28,39.19,14.61,6.73,58.24,21.31,19.57,18.88,21.63,8.4,37.61,13.31,10.97,3.59,66.71,60.37,76.26,68.11,51.74,56.68,2592,5.88,23255,17.52,25.84,32.36,42.84,6.84,10.09,12.63,16.73,31.36,17.82,13.84,10.83,3.17,3.2,3.15,48.8,22.78,64.86,2,575,97,48.35,2.26,25.22,1962,2.98,0.7,163700,213600,281300,117600,469,574,665,196,623,31.3,23,11,0,0,39.04,48.13,54.89,88.03,90,8.6,6964.9,5.98,0
6890.36,112669,2.43,1.25,93.43,3.46,2.71,17.3,31.76,19.04,11.15,112669,100,25369,76.99,0.84,50.06,23.82,5.56,13.87,34153,13886,14213,7933,10229,10272,7901,18176,17.04,3.96,11.44,34.88,6.42,59.99,12.89,32.67,11.21,33.33,10.86,38.08,14.79,12.92,2.9,70.42,69.15,82.8,71.2,61.71,71.18,1342,1.89,5747,32.12,42.14,47.05,51.57,1.64,2.15,2.4,2.63,92.49,0.8,3.18,1.95,2.3,2.55,2.05,56.17,2.61,52.1,2,1717,96.42,50.75,0.99,14.39,1966,3.07,0.28,56100,73200,99300,43200,282,375,477,195,425,30.6,20.4,13.1,459,84,5.1,39.02,37.12,67.78,79.61,39.4,2858.7,3.53,11.11
8455.77,141686,2.71,26.6,58.54,2.32,26.5,14.06,29.69,14.3,12.13,141686,100,28704,73.85,0.41,32.76,28.61,13.24,16.51,33090,13156,15509,10612,9211,11321,8442,23463,17.07,17.99,38.91,12.28,10.62,57.72,25.38,22.73,20.19,19.03,10.69,41.25,14.3,12.62,3.28,53.59,46.99,57.79,55.71,58.8,65.86,12723,12.01,20731,14.71,24.62,34.53,43.87,2.15,3.6,5.05,6.42,63.86,7.56,8.46,5.58,2.63,2.68,2.59,45.05,6.74,65.45,2,4896,91.44,44.15,13.77,46.18,1948,8.66,0.72,118500,145900,171000,52500,364,496,595,231,594,30.3,26.2,16.9,201,12,14.63,52.63,50.12,86.56,88.23,16.6,8545.4,6.39,6.17
9015.27,1006877,2.5,29.5,55.3,2.18,20.88,13.17,31.03,14.35,8.72,1006831,100,27489,82.88,0.86,34.27,19.32,5.77,9.85,31925,16300,22898,8444,10048,12628,7093,177790,17.97,12.32,26.55,27.12,7.43,65.59,14.1,20.4,13.63,28.29,13.17,37.01,17.88,15.58,3.24,63.68,57.49,75.51,64.88,61.35,67.59,49587,7.28,125862,15.56,27.63,41.44,58.2,1.94,3.45,5.18,7.27,77.83,6.13,9.13,5.42,2.46,2.7,2.28,48.31,9.76,65.16,2,63540,86.35,44.1,12.32,33.53,1968,8.02,0.57,50600,78800,137200,86600,307,375,469,162,426,24.2,21.1,13,1200,293,12.5,59.5,44.14,79.44,88.73,354.7,2838.4,6.68,3.42
6957.6,133850,2.34,2.88,86.07,4.86,11.11,12.38,28.35,14.27,10.86,133850,100,28388,81.73,0.81,36.04,21.87,4.38,12.84,36200,16091,17215,9089,9753,11120,8857,15085,11.52,5.49,18.06,22.41,5.5,68.54,6.23,19.12,10.43,24.98,17.16,33.52,20.23,18.67,2.92,68.12,65.38,76.5,68.13,65.79,73.31,2566,3.01,15962,22.81,34.48,46.12,58.09,2.72,4.11,5.5,6.93,84.06,3.25,4.87,2.78,2.26,2.43,2.14,45.77,6.67,64.77,2,4098,93.32,42.61,0.71,14.42,1973,6.61,0.65,86400,109600,146300,59900,337,419,517,180,492,26.9,23.3,12.2,577,32,11.93,23.58,31.66,65.4,69.62,59.6,2247,5.12,5.02
6771.38,29764,2.47,18.93,79.72,0.26,2.27,13.37,26.24,12.43,13.32,0,0,22532,73.05,0.41,34.14,32.21,8.34,18.77,28544,11620,12560,7800,6282,8998,6874,4524,15.4,8.92,28.83,9.53,8.71,58.39,28.31,20.64,23.83,17.79,12.93,29.29,15.74,14.45,3.11,62.66,59.05,76.72,70.49,71.61,74.72,1133,4.51,381,11.02,14.96,19.16,19.16,0.14,0.19,0.25,0.25,96.31,0.24,5.55,3.58,2.44,2.58,2.25,60.72,2.11,50.29,2,1357,89.89,57.48,0.81,46.06,1944,7.5,0.25,38200,48800,65300,27100,206,273,337,131,340,24.4,16.8,12.9,36,0,1.28,78.92,55.09,87.56,94.12,10.4,2862.4,0.29,0
2239.74,15616,2.83,0.79,96.23,2.5,1.9,10.82,23.03,9.46,7.24,0,0,61524,89.13,1.34,61.48,14.7,1.45,10.99,66461,24637,24568,36042,480000,18511,13756,356,2.31,3.8,10.04,42.03,2.46,74.58,19.18,23.2,7.33,39.63,6.05,23.73,8.14,7.12,3.15,91.65,90.57,98.02,90.92,52.99,64.99,69,0.73,938,18.02,23.45,28.89,30.81,1.08,1.41,1.74,1.85,92.59,0.34,3.73,2.99,2.79,2.86,2.39,87.81,0.6,35.41,3,351,94.03,85.76,0.57,60.97,1982,0.33,0.39,152800,211600,278600,125800,529,742,904,375,857,24.4,28.1,15.8,19,0,6.01,54.63,42.4,56.97,82.95,39.2,398.2,1.55,0
5100.67,10426,2.43,16.05,83.05,0.38,0.93,12.05,25.4,12.44,15.31,10426,100,24509,76.47,0,29.07,31.76,6.01,13.6,30516,12163,12779,8942,16752,3938,8193,1187,11.83,13.15,33.76,12.99,3.16,63.89,36.82,17.75,24.81,19.96,12.04,24.62,15.42,13.87,2.84,66.72,64.12,75.48,69.84,74.03,77.96,294,3.38,114,0,4.39,4.39,9.65,0,0.05,0.05,0.11,96.48,0.23,1.96,1.35,2.33,2.43,2.18,63.42,1.82,53.15,2,227,94.97,60.91,0.44,36.12,1964,5.52,0.15,46000,62100,83500,37500,162,271,333,171,362,24.9,17.2,13.7,0,0,1.09,79.19,56.79,85.42,92.54,7.3,1422.8,0.27,0
6424.63,17779,2.62,3.66,94.66,1.33,0.94,12.57,24.17,11.38,12.38,17779,100,38619,83.34,1.19,57.78,25.44,1.74,18.22,45938,17245,17400,14341,6335,16194,9232,513,2.98,6.65,18.65,23.32,3.04,67.51,21.85,19.73,10.48,31.15,8.98,26.68,12.32,10.75,3,78.93,77.52,90.19,77.24,70.71,74.61,149,1.12,282,10.99,15.6,31.91,38.3,0.17,0.25,0.51,0.61,95.46,0.79,3.55,2.59,2.54,2.68,2.16,76.54,1.07,36.36,3,330,95.37,72.46,0.61,20,1966,0.52,0.1,75200,89600,109900,34700,371,421,475,104,499,19.5,15.9,11.3,0,0,1.59,73.51,57.56,82.5,92.44,15,1181.8,0.56,0
5063.56,35748,2.86,12.06,82.54,2.14,6.65,16.21,26.78,12.34,6.32,35748,100,41028,88.18,1.02,46.43,16.44,2.52,12.66,46108,17060,17853,12576,18319,17993,11526,1343,3.78,3.75,12.99,29.02,4.57,72.16,13.67,22.5,10.66,32.53,8.16,24.47,13.94,11.2,3.22,78.22,76.06,86.43,76.93,62.9,73.78,437,1.81,1211,5.95,11.31,25.85,37.74,0.2,0.38,0.88,1.28,92.84,0.56,4.24,3.42,2.85,2.96,2.62,70.39,3.35,27.98,3,849,93.64,67.72,0.59,24.62,1975,1.87,0.18,65300,86200,117500,52200,349,456,553,204,529,26.2,19.9,11.3,0,0,3.39,63.45,52.65,83.13,91.59,11.7,3057.5,0.89,0
10379.78,45226,2.95,59.63,39.76,0.43,0.56,17.15,28.12,13.63,10.96,0,0,18060,71.26,0.58,20.33,30.07,18.48,11.31,23068,9081,14683,5359,2400,11710,4936,14232,31.96,18.51,38.54,15.58,12.45,51.79,19.98,25.33,19,23.16,11.72,35.15,14.97,13.52,3.49,52.47,42.18,56.12,54.33,67.29,73.08,5134,12.32,250,19.6,32.8,44.4,44.4,0.11,0.18,0.25,0.25,97.37,0.21,11.3,8.31,2.91,2.89,2.93,57.98,9.73,45.71,3,1170,92.91,58.32,12.14,37.26,1965,11.02,0.83,29100,42500,60000,30900,132,207,295,163,332,32.3,21.1,15,6,0,0.55,84.59,59.55,88.62,93.77,27,1672.6,0.24,0
9393.66,447619,2.66,22.01,63.79,1.99,19.51,13.84,30.16,14.44,10.07,447157,99.9,26547,80.04,0.83,34.15,23.25,6.18,13.58,30967,13162,16405,7583,10603,11064,6956,75597,17.42,12.39,28.38,21.47,7.43,61.85,21.48,21.2,16.43,25.67,13.32,31.15,16.63,15.02,3.22,68.71,62.53,79.11,70.5,60.06,67.32,15913,4.94,40300,14.26,22.64,34.3,52.22,1.28,2.04,3.09,4.7,80.59,4.82,7.84,5.2,2.58,2.7,2.43,57.17,7.88,58.08,2,26155,86.55,54.53,13.05,44.66,1964,9.28,0.58,39400,59900,86900,47500,268,337,415,147,403,24.6,21.4,13.1,884,347,9,64.49,45.85,80.21,89.38,291.2,1537.2,1.65,0
4295.96,15346,2.71,1.64,91.75,0.22,1.51,15.02,25.71,11.23,9.85,15395,100,28315,78.95,1.5,35.19,24.45,5.66,14.92,34073,12589,13016,6557,8279,4159,5076,1254,8.3,7.49,24.95,14.8,5.44,64.28,23.58,19.76,16.07,24.69,10.25,20.95,15.9,13.27,3.13,77.17,73.01,90.34,79.54,59.06,72.65,100,0.89,84,10.71,10.71,10.71,10.71,0.06,0.06,0.06,0.06,97.63,0.23,3.37,2.6,2.67,2.72,2.53,72.37,2.28,38.99,3,634,89.92,70.89,4.73,64.67,1971,5.4,0.33,41400,55200,73500,32100,188,260,350,162,342,22.3,19.2,12.6,20,0,0.55,68.58,48.61,78.88,91.53,18.9,810.2,0.24,0
8922.03,12652,3.84,0.16,80.6,0.15,88.19,19.7,31.81,15.94,10.63,12751,100,16922,72.27,1.73,16.86,32.14,24.49,12.06,17999,5586,5882,21635,21500,688,4491,4962,38.96,43.86,59.01,8.54,18.14,42.59,12.14,28.21,17.93,19.61,6.27,32.39,10.79,8.68,4.15,70.46,62.72,70.62,71.76,48.98,56.67,447,3.45,2313,6.83,14.74,26.98,35.84,1.25,2.7,4.93,6.55,18.22,20.26,24.21,21.16,3.83,3.75,4.04,70.41,29.78,59.3,2,951,77.62,71.95,6.62,20.61,1973,17.51,2.07,18800,29700,43700,24900,99,151,228,129,207,30,21.9,12.2,0,0,18.14,66.81,66.12,85.46,92.69,4.6,2764.9,0.57,0
7488.99,17208,2.6,34.09,62.72,1.44,4.37,13,26.7,12.69,12.99,17208,100,17344,68.46,0.3,23.46,31.05,12.79,16.17,21570,8836,10906,5234,6139,6781,7167,4907,29.88,18.11,39.82,7.97,11.14,46.36,9.99,20.4,16.55,15.16,16.1,34.84,17.88,17.01,3.13,53.74,46.01,56.53,47.66,55.95,62.05,1179,8.32,443,14.67,29.12,36.34,48.76,0.38,0.75,0.94,1.26,90.55,1.18,7.08,4.66,2.48,2.49,2.47,51.18,8.22,59.78,2,1371,82.83,50.98,12.04,56.46,1957,10.7,0.81,40200,52200,69600,29400,188,257,313,125,340,34.4,21,12.5,0,0,2.57,81.35,55.97,85.26,95.44,3.6,4722.3,3.82,0
1690.74,17187,2.78,1.05,91.23,6.83,5.42,11.85,24.29,11.43,14.03,17187,100,48776,79.52,0.36,51.83,30.81,3.15,19.15,56006,19349,19630,12992,0,16677,17606,560,3.26,7.41,18.96,20.95,4.09,65.28,15.76,21.19,10.43,29.32,4.6,29.62,7.06,5.91,3.26,86.81,84.01,98.26,83.24,55.45,66.12,25,0.2,2513,13.37,17.51,23.08,30.76,1.95,2.56,3.37,4.5,82.16,2.57,5.84,4.44,2.78,3.02,2.09,80.69,1.88,33.91,3,151,97.61,74.32,0.66,24.5,1947,0.1,0,165700,188400,220100,54400,464,630,789,325,676,28.7,23.4,16,0,1,14.62,46.01,73.69,89.8,92.2,2.1,8359.4,10.52,0
5562.05,12035,2.53,17.63,81.33,0.42,1.09,13.88,25.71,13.49,15.16,0,0,25384,74.85,0.42,34.75,32.22,9.73,13.5,31778,14086,15684,6879,404,13099,12220,1745,14.89,19.62,39.17,14.2,5.73,60.56,32.1,18.99,24.03,23.42,11.83,25.71,14.14,13.09,3.02,68.13,62.89,71.28,63.83,71.98,76.62,413,3.99,117,14.53,14.53,27.35,34.19,0.14,0.14,0.27,0.33,96.56,0.64,3.53,2.44,2.45,2.57,2.29,60.22,2.9,45.56,3,409,92.09,57.5,0.73,34.96,1968,10.71,0.56,48300,69500,97400,49100,173,285,375,202,373,25.8,19.9,12.2,5,0,0.97,76.98,49.33,81.56,91.7,24.6,488.7,0.24,0
