ViolentCrimesPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
719.23,288091,2.67,1.85,90.07,1.51,10.88,14.41,29.13,13.64,11.38,288091,100,30273,79.11,0.81,40.54,24.23,3.8,15.78,35297,13506,13974,10501,8119,12082,8616,27087,9.5,4.97,15.21,20.99,5.11,64.22,18.54,21.46,10.88,27.41,9.74,28.15,13.38,11.62,3.2,76.87,76.45,85.96,79.34,59.6,68.12,3675,1.77,14014,14.71,23.73,31.94,40.45,0.72,1.15,1.55,1.97,89.59,1.53,7.86,5.45,2.65,2.81,2.4,64.5,5.23,61.09,2,32605,76.79,60.89,4.24,18.79,1980,4.2,0.11,68800,86500,109700,40900,333,396,494,161,470,27,23.5,12,217,86,4.86,29.96,36.34,68.74,72.69,112.5,2560.8,0.9,2.6
1841.38,437319,2.34,7.67,84.64,5.3,3.17,11.86,25.57,12.29,12.83,437398,100,25592,75.66,0.75,43.45,26.59,6.9,15.46,32424,14478,15527,8075,8653,9400,8147,62058,14.53,5.62,17.1,25.95,6.16,62.61,15.11,26.06,14.43,29.23,14.55,35.03,17.45,16.07,2.96,66.43,63.51,76.28,67.2,61.73,70.4,11790,3.97,33601,22.36,29.91,38.56,50.21,1.72,2.3,2.96,3.86,90.01,2.17,5,2.88,2.27,2.47,2.05,57.6,3.49,56.17,2,11100,94.4,52.98,5.5,30.54,1947,4.47,0.64,44500,59200,83300,38800,269,340,418,149,397,25.8,20.2,14.3,1553,149,7.68,47.82,46,76.24,85.35,129.1,3386.2,11.41,4.81
17.62,23500,2.61,0.97,97.18,1.51,0.78,12.11,25.66,11.4,6.89,23500,100,42686,89.35,2.02,62.61,15.62,2.36,12.46,49087,19200,19285,20784,2997,16610,6863,630,2.71,0.78,4.24,37.46,2.21,77.64,8.6,25.01,6.11,39.5,7.08,23.93,10.85,9.07,3.04,84.76,85.34,96.13,81.76,73.56,78.12,85,0.54,442,14.71,22.17,31.22,36.2,0.28,0.42,0.59,0.68,96.42,0.48,2.46,1.8,2.59,2.81,2.03,77.74,0.91,35.98,3,283,96.96,71.66,0.71,14.49,1973,0.18,0,69900,86300,107100,37200,400,446,497,97,515,22.2,18.2,11.9,0,0,1.88,69.05,43.35,76.07,87.13,11.1,2113.7,1.35,0
54.75,11284,2.66,0.22,99.04,0.45,0.38,13.68,26.69,12.5,8.32,11284,100,32624,85.66,0.77,51.51,19.55,3.56,13.92,37788,13605,13577,2656,11095,17836,20886,580,5.21,5.78,13.91,26.83,2.91,74.5,18.72,27.02,14.43,30.68,7.61,25.59,10.53,9.13,3.09,80.59,81.3,85.16,79.12,77.52,85.28,46,0.56,199,17.09,17.09,20.6,20.6,0.3,0.3,0.36,0.36,95.82,0.35,2.47,1.82,2.63,2.82,2.25,72.54,0.75,42.58,3,137,96.87,67.79,0.73,27.01,1975,0.68,0.27,54700,67200,85800,31100,283,354,404,121,418,21,18.6,13.2,0,0,1.76,73.09,49.64,76.62,89.84,6.7,1693.4,0.12,0
199.81,50008,2.47,3.12,89.61,1.17,11.82,13.58,26.2,12.17,10.85,50008,100,28117,79.89,1.25,46.48,23.92,5.18,18.35,33624,13351,13873,9628,9835,7962,8571,5105,10.34,5.36,15.41,22.14,6.2,64.51,4.56,24.5,11.5,29.89,11.49,25.25,14.6,13.1,3.01,74.03,71.57,80.16,76.26,67.3,73.52,713,1.84,1194,6.28,8.46,10.55,17.42,0.15,0.2,0.25,0.42,92.18,0.76,3.62,2.47,2.44,2.6,2.17,67.9,1.79,42.88,3,1616,92.61,63.86,1.3,35.58,1961,3.54,0.21,55200,68700,87500,32300,227,316,390,163,365,25,20.3,11.7,45,2,2.39,36.14,47.51,75.02,80.54,19.5,2569.3,0.35,0
3268.26,23755,2.72,58.44,41,0.43,0.29,16.96,27.15,13.5,13.84,0,0,15917,64.31,0.73,23.41,36.45,19.72,14.93,20385,8844,14108,5143,913,16380,5584,8233,35.71,16.59,39.46,15.59,10.89,46.94,23.33,28.76,21.95,25.57,10.73,34.3,15.26,13.35,3.3,50.33,42.57,56.43,54.01,59.79,61.43,3044,13.18,153,48.37,57.52,57.52,73.86,0.31,0.37,0.37,0.48,97.1,0.51,8.5,5.88,2.64,2.63,2.65,53.23,5.78,44.17,3,825,91.37,53.35,2.91,49.21,1963,11.5,1.92,31400,45500,66000,34600,99,161,236,137,264,29.1,17.8,13.7,28,0,0.64,86.06,58.4,87.29,94.14,14.4,1647.8,0.29,0
213.14,40153,2.97,2.44,95.6,1.07,1.59,16.23,27.89,12.44,5.35,40124,100,39904,89.04,0.45,45.76,13.38,3.32,10.03,42883,14793,14787,14485,13814,16919,10698,1862,4.68,2.44,9.91,23.85,3.77,73.52,15.1,21.9,11.42,28.29,8.01,22.75,12.06,10.1,3.29,82.98,82.07,91.8,82.47,68.53,76.16,163,0.65,662,8.31,11.48,17.37,27.34,0.14,0.19,0.29,0.45,95.86,0.57,4.11,3.37,2.95,3.13,2.49,76.36,1.32,26.38,3,717,94.97,71.99,4.6,25.66,1978,0.9,0.18,62900,76700,96500,33600,325,396,469,144,507,23.6,20.1,11.8,0,0,1.65,63.45,42.38,79.32,86.06,16.7,2408.4,0.6,0
900.31,16127,2.72,40.2,58.27,0.59,1.33,15.28,29.33,14.55,11.25,0,0,23153,78.08,0.42,26.73,28.3,9.57,10.22,27851,11070,14297,6518,4407,10153,9432,2642,16.69,14.65,35.05,14.58,6.03,63.46,31.01,18.34,26.94,20.45,11.13,32.54,14.63,13.03,3.21,56.74,48.19,62.8,61.72,66.26,74.94,1485,11.23,84,13.1,13.1,28.57,36.9,0.07,0.07,0.15,0.19,97.4,0.5,7.36,5.31,2.67,2.61,2.73,46.92,6.05,44.89,3,412,93.51,48.05,3.88,32.04,1968,14.34,0.39,44000,63700,91200,47200,232,321,382,150,418,26.6,18.5,13.5,21,2,0.52,75.25,48.11,79.94,89.36,14.4,1123.1,0.2,0
316.75,10946,2.84,3.77,80.2,5.87,18.19,13.38,25.7,11.85,8.32,10946,100,45127,86.38,1.18,43.01,17.94,6.4,16.48,49307,18940,19186,21432,32681,17729,15082,393,3.64,2.88,12.4,26.84,4.24,69.99,9.48,33.36,10.1,38.54,9.81,26.07,13.12,11.52,3.2,79.44,76.43,90.89,84.81,57.48,67.79,206,2.82,1054,8.73,16.22,24.86,27.42,0.84,1.56,2.39,2.64,84.27,0.74,5.9,4.56,2.81,2.92,2.55,73.65,4.54,33.7,3,202,95.02,70.94,0.5,16.83,1974,1.69,0.2,111600,137000,168100,56500,483,609,719,236,639,24.7,22.3,10.1,0,0,9.63,54.09,44.77,71.27,90.37,3.6,3047.3,0.66,0
220.3,11632,2.56,11.95,81.1,3.83,8.09,10.46,27.85,12.56,13.26,11632,100,39667,79.97,0.47,54.54,29.41,4.74,19.52,48367,17804,19148,12216,15179,13320,10481,644,5.73,9.36,21.7,24.47,5.46,65.79,18.75,26.06,13.78,29.9,9.44,36.56,11.36,10.43,3.05,72.69,68.97,82.6,73.23,62.25,76.75,336,4.16,1331,28.4,39.97,44.93,55.07,3.25,4.57,5.14,6.3,83.15,3.74,5.61,3.7,2.45,2.78,2.14,55.95,4.11,56.46,2,307,93.67,49.47,3.58,25.08,1951,3.63,0.25,135300,160900,185800,50500,537,616,689,152,680,27.3,23,17.2,23,39,11.44,56.92,57.01,77.18,86.62,2.4,4755.5,3.16,0
243.47,15675,2.59,4.08,84.07,0.54,12.78,14.23,24.38,11.44,15.44,0,0,26111,71.52,0.79,38.01,31.72,5.49,18.72,32035,11781,12811,6455,13449,9725,5270,2306,15.02,12.89,30.94,12.41,7.4,51.51,19.22,16.75,17.08,21.41,9.87,19.92,9.69,9.78,3.06,80.37,77.11,84.51,84.91,51.58,59.78,252,1.94,850,18.82,23.53,34.35,56.94,1.02,1.28,1.86,3.09,88.07,2.85,4.72,3.44,2.55,2.58,2.47,74.1,4.7,50.24,2,860,87.54,73.22,5,61.16,1956,9.19,0.83,23700,36300,57300,33600,177,238,309,132,325,26,16.3,12.1,0,0,5.42,59.3,56.25,79.91,91.91,9,1748.7,0,0
620.53,133107,2.53,1.45,72.98,21.86,10.07,11.6,25.37,11.61,10.78,133107,100,47204,82.7,0.67,51.28,20.54,4.3,14.75,55678,22095,23111,23117,21263,19955,14736,6791,5.15,3.85,12.38,31.23,3.95,67.04,25.49,18.92,6.72,37.65,9.77,32.32,13.42,11.64,3.04,79.26,77.43,92.28,78.84,57.54,66.06,1217,1.37,29516,22.23,32.19,43.13,51.23,4.93,7.14,9.56,11.36,72.79,5.83,4.13,2.82,2.51,2.7,2.27,60.49,6.41,52.31,2,2312,95.79,56.29,1.56,16.65,1961,1.2,0.27,272900,340000,420200,147300,610,740,935,325,795,26.9,23.1,11.2,0,18,22.17,41.72,49.81,82.48,85.95,21.3,6260.9,1.53,4.12
512.19,84474,2.76,4.8,78.81,1.14,27.99,16.42,29.95,16.25,11.57,84474,100,23534,76.93,2.24,37.05,27.01,6.25,14.14,27832,11353,12578,6863,11822,7491,6800,14737,18.5,14.84,29.08,17.61,7.71,61.16,12.63,25.81,14.72,23.56,10.22,27.62,13.83,12.12,3.16,74.97,70.45,83.76,76.93,65.56,71.83,1223,1.9,4542,7.9,13.43,19.77,29.72,0.42,0.72,1.06,1.6,73.84,3.89,5.71,4,2.59,2.69,2.45,61.39,6.6,52.54,2,3958,88.57,59.21,1.64,34.69,1967,7.89,0.47,33000,48300,70200,37200,237,302,387,150,365,25.4,20.2,13,240,1,5.38,69.08,45.39,73.13,87.74,49.6,1702.6,0.68,11.61
269.82,64942,2.79,2.66,91.45,2.03,8.13,13.25,26.44,11.5,7.86,64044,98.62,38802,85.47,0.31,36.82,18.87,3.61,16.63,41725,16427,16951,11691,11008,10846,10402,4555,7.1,4.19,17.51,17.34,5.39,68.22,8.37,15.91,10.62,24.1,12.67,23.98,15.56,14.14,3.17,77.19,73.88,83.47,78.59,58.16,68.61,838,1.85,3473,16.3,22.6,30.32,40.14,0.87,1.21,1.62,2.15,90.56,0.98,6.18,4.63,2.77,2.9,2.53,67.36,5.03,41.29,3,2163,91.48,64.29,0.79,10.26,1985,1.95,0.23,76500,100700,132700,56200,431,545,632,201,616,25.6,23.4,11.7,11,88,5.35,19.94,26.66,59.65,60.67,74.1,876.2,0.48,0
56.51,12179,2.66,1.63,92.86,5.09,0.87,9.28,21.33,8.42,11.93,9724,79.95,52193,86.35,1.86,64.4,25.83,1.55,18.61,57406,21465,21799,26276,27652,14130,54648,131,1.08,3.75,12.21,35.98,2.8,71.82,28.52,21.21,8.64,38.17,6,20.89,7.86,6.97,3.02,90.39,89.38,95.84,88.3,61.62,68.51,21,0.26,833,4.68,8.16,16.33,24.49,0.32,0.56,1.12,1.68,91.86,1.51,2.78,2.16,2.64,2.66,2.48,91.48,0.76,27.83,3,246,94.9,90.94,0.81,28.86,1984,0.22,0.42,133800,172700,214700,80900,564,674,838,274,847,24.3,24.4,11.1,0,0,6.85,73.92,41.49,68.26,87.67,11,1102.3,2.65,0
108.87,11818,4.94,0.63,97.19,1.98,0.84,54.4,65.98,59.68,5.31,9236,78.16,42477,84.31,0.76,73.53,20.3,3.51,18.1,60157,12774,12931,5581,0,6596,11308,1236,19.5,0.89,2.64,66.55,7.83,50.38,7.87,44.53,4.24,35.62,2.32,70.2,3.39,2.9,3,83.38,84.59,93.4,71.43,55.74,69.9,142,3.71,521,35.32,46.26,53.36,60.08,1.56,2.04,2.35,2.65,93.23,0.55,3,3.14,2.68,2.84,2.46,60.18,3.68,41.77,3,116,95.37,56.73,2.59,42.24,1966,0.38,0.04,154600,180600,226000,71400,304,453,802,498,493,35.1,24,11.9,0,0,4.41,25.41,25.81,31.99,60.23,23.2,509.3,2.49,0
709.29,18458,2.52,26.61,69.13,3.82,1.07,22.18,42.14,28.41,7.93,0,0,16749,81.7,1.37,36.5,16.88,8.9,9.93,28109,10198,12492,4851,22680,4799,7358,5935,33.53,8.08,20.46,41.21,6.7,56.26,12.23,43.25,9.76,36.6,5.28,50.13,10.1,7.7,3.03,63.87,59.44,75.51,62,66.54,70.57,1336,11.52,842,50.83,68.05,80.05,87.17,2.32,3.1,3.65,3.98,93.55,1.61,4.44,2.56,2.4,2.61,2.24,46.87,4.23,52.15,2,444,94.29,43.07,13.51,38.06,1973,7.74,0.19,43000,59600,81000,38000,176,259,329,153,332,34.9,17.5,12.2,0,0,4.56,68.93,38.8,61.1,84.2,13.3,1384.9,0.62,0
1257.09,53589,2.59,27.32,71.49,0.79,0.67,14.66,26.08,12.36,11.54,53583,100,25790,77.13,0.75,29.97,27.91,8.02,13.84,31871,13047,15638,6248,11718,13586,9701,8980,17.03,11.71,29.55,19.26,4.87,62.19,17.95,23.95,16.4,26.03,11.44,24.97,15.7,13.75,3.1,68.34,62.54,73.77,70.01,68.72,74.27,2009,4.55,616,10.39,23.38,25.32,34.25,0.12,0.27,0.29,0.39,97.24,0.32,4.46,3.19,2.55,2.64,2.4,63.11,3.42,38.6,3,1505,93.22,60.86,3.26,33.22,1971,9.77,0.5,40700,58600,86200,45500,138,229,307,169,321,23.5,16.7,12.7,28,0,1.15,68.14,50.63,78.9,87.37,82.6,649.2,0.19,0
199.45,49389,2.56,7.89,90.07,0.81,3.59,11.17,22.59,10.65,18.16,49389,100,41745,74.97,0.52,55.79,38.37,3.51,25.4,49630,18574,19050,13405,12977,21252,13050,1737,3.54,9.02,22.22,21.25,4.97,62.31,24.9,22.32,11.57,29.18,7.25,29.25,9.82,8.62,3.04,78.38,75.43,90.81,82.25,63.64,73,795,2.18,3041,4.34,8.65,12.4,14.57,0.27,0.53,0.76,0.9,88.87,0.87,4.22,3.06,2.54,2.61,2.27,81.88,1.53,40.64,3,842,95.82,79.75,5.82,48.81,1954,1.1,0.27,150400,176500,210700,60300,382,558,721,339,676,26.6,22.4,15,3,3,6.16,68.75,69.46,92.04,95.25,18.2,2711.4,1.99,5
186.22,14265,3.07,1.34,97.1,1.04,1.22,19.05,31.62,17.7,7.28,2371,16.62,43861,88.08,0.91,39.74,19.66,5.66,12.88,47349,16023,15926,19959,15120,22451,13562,718,5.5,5.02,16.58,22.12,5.01,69.99,24.11,26.64,12.66,27.89,7.83,30.86,9.9,8.96,3.21,79.9,79.31,89.25,85.26,55.98,67.87,126,1.39,535,8.41,9.72,11.03,13.27,0.32,0.36,0.41,0.5,94.15,0.34,4.18,3.28,2.81,2.94,2.38,80.71,1.31,46.64,3,211,95.65,77.2,0.95,52.61,1968,0.71,0.58,118600,143500,169000,50400,255,479,624,369,574,22.8,22.6,13.2,0,0,3.75,72.56,55.33,72.14,89.52,29.7,479.7,2.89,0
460.5,10283,2.84,17.65,80.52,1.19,1.78,31.97,47.45,36.89,9.94,0,0,22092,76.75,0.31,30.95,23.41,5.73,20.44,34561,9761,10493,6623,12668,5093,15645,1739,21.03,11.53,25.19,30.04,7.84,50.67,10.54,35.72,12.84,30.84,6.5,50.51,8.78,7.72,3,74.12,70.81,84.5,82.56,70.18,74.92,70,1.13,222,17.12,58.11,66.67,66.67,0.37,1.25,1.44,1.44,94.37,0.6,3.72,2.07,2.3,2.54,2.06,54.96,1.96,52.68,2,302,92.3,49.7,0.66,29.47,1971,5.06,0.2,43700,61000,81400,37700,164,224,293,129,299,29,17.9,12,0,0,2.16,59.8,35.05,57.62,77.56,7,1475.7,0.26,0
476.86,19959,2.51,4.44,88.35,0.53,8.94,12.95,23.16,10.34,15.26,0,0,24472,68.48,3.19,37.18,34.33,5.34,14.97,29946,12981,13953,4456,5196,11871,5698,2818,14.29,11.78,29.41,12.71,5.71,55.46,15.23,17.61,18.77,19.28,9.13,18.56,11.21,10.23,3,78.76,74.46,83.03,79.85,48.05,61.29,81,0.48,703,17.92,20.06,24.61,47.23,0.63,0.71,0.87,1.66,90.34,2.11,3.71,2.66,2.48,2.51,2.41,75.55,3.32,48.44,3,1516,84,74.82,3.17,68.21,1956,8.88,1,22200,36300,57500,35300,175,249,327,152,342,25.5,17.7,12.7,0,0,3.52,65.48,57.65,82.64,93.14,9,2207.9,0.07,0
559.55,45226,2.95,59.63,39.76,0.43,0.56,17.15,28.12,13.63,10.96,0,0,18060,71.26,0.58,20.33,30.07,18.48,11.31,23068,9081,14683,5359,2400,11710,4936,14232,31.96,18.51,38.54,15.58,12.45,51.79,19.98,25.33,19,23.16,11.72,35.15,14.97,13.52,3.49,52.47,42.18,56.12,54.33,67.29,73.08,5134,12.32,250,19.6,32.8,44.4,44.4,0.11,0.18,0.25,0.25,97.37,0.21,11.3,8.31,2.91,2.89,2.93,57.98,9.73,45.71,3,1170,92.91,58.32,12.14,37.26,1965,11.02,0.83,29100,42500,60000,30900,132,207,295,163,332,32.3,21.1,15,6,0,0.55,84.59,59.55,88.62,93.77,27,1672.6,0.24,0
2124.14,70207,2.89,6.4,64.98,1.93,41.64,15.33,30.15,14.27,11.09,70207,100,22183,66.9,0.31,25.76,28.06,20.25,14.93,26398,9686,11818,7200,5301,7859,5425,18946,27.51,21.36,43.01,9.74,14.99,51.33,34.78,19.95,23.68,17.87,11.01,40.05,16.75,14.08,3.42,49.97,44.67,55.42,51.51,51.03,59.44,5588,10.19,14673,21.19,33.8,46.28,56.23,4.43,7.06,9.67,11.75,49.12,13.83,10.19,7.17,2.83,2.86,2.81,32.41,10.41,55.93,2,2645,90.17,32.04,5.33,30.74,1943,10.11,1.91,106300,129600,152400,46100,302,470,561,259,559,31.6,23.7,15.1,57,25,20.9,56.65,45.68,78,82.34,7.2,9727.2,2.67,9.09
1790.5,13739,3.13,59.87,39.16,0.82,0.49,28.09,41.12,30.07,12.96,0,0,22176,71.9,1.54,32.66,31.85,13.9,16.04,31318,9890,17465,4888,6412,13382,20168,2644,25,13.22,28.93,23.47,9.46,48,18.89,30.44,13.78,28.39,7.09,49.56,10.55,9.05,3.07,56.23,48.55,63.93,68.54,72.06,72.11,816,8.21,205,35.61,37.56,37.56,55.12,0.53,0.56,0.56,0.82,95.34,0.8,6.45,4.24,2.42,2.35,2.49,53.77,4.59,45.58,3,415,91.35,55.21,2.89,28.67,1963,12.64,1.92,43700,60100,81900,38200,126,212,297,171,311,24.1,15,12.4,0,0,1.49,74.01,42.05,68.87,89.14,7.7,1792.7,0,0
643.52,186206,2.69,8.56,77.63,1.41,22.51,18.34,35.04,20.23,8.84,186281,100,24130,81.61,2.38,35.78,21.22,6.42,10.52,30826,12322,14007,6635,11715,9792,5986,34593,19.56,11.4,24.43,25.96,6.56,61.56,7.97,33.11,10.76,28,8.85,35.16,12.98,10.98,3.17,75,69,83.96,77.33,60.27,68.5,3853,2.96,6123,23.71,30.67,41.24,49.6,0.78,1.01,1.36,1.63,78.78,2.71,6.11,4.06,2.56,2.77,2.3,59.83,6.6,50.91,2,8709,88.81,55.25,4.51,34.95,1968,7.94,0.53,37400,55500,75700,38300,237,316,402,165,381,29.9,20.1,12.6,24,25,3.29,73.75,44.58,73.52,91.34,107.9,1726.3,0.89,4.64
219.86,11041,2.8,3.03,95.43,0.94,1.42,12.9,26.91,13.15,11.89,11041,100,37775,80.1,0.47,37.82,29.98,7.64,16.8,43947,15469,15706,10397,0,8281,6073,669,6.1,4.96,17.16,16.29,7.67,65.05,14.77,23.03,15.08,22.16,6.47,32.52,9.54,8.08,3.29,81.11,78.33,82.45,78.42,61.6,67.92,120,1.34,656,1.83,3.51,7.01,11.28,0.11,0.21,0.42,0.67,90.45,0.63,6.27,4.7,2.79,3.05,2.04,81.6,1.55,36.96,3,100,97.52,74.8,2,27,1956,0.91,0.37,120300,139600,161000,40700,249,526,656,407,578,29.7,22.5,15.1,0,0,5.94,84.32,71.44,85.4,98.83,7.6,1449.3,7.44,0
36.89,16097,2.6,0.11,98.65,0.38,0.65,14.85,27.13,13.27,12.19,0,0,21615,76.29,5.09,44.87,28.92,6.95,8.12,28305,10102,10135,250,7093,1750,7107,2288,14.75,17.83,25.32,16.81,4.88,62.86,6.46,27.26,13.56,24.33,6.14,29.63,9.28,7.8,3.15,79.49,79.81,91.25,78.71,70.22,71.82,182,1.2,189,5.82,5.82,9.52,18.52,0.07,0.07,0.11,0.22,90.15,0.65,4.71,3.19,2.51,2.78,2.07,69.34,2,43.33,3,653,90.45,62.72,0.61,55.13,1973,2.59,0.32,31500,44000,58800,27300,156,231,288,132,266,24.1,21.6,13.8,2,0,1.17,79.41,49.11,82.66,92.93,10.3,1558,0.14,0
178.75,28653,3.45,0.16,75.37,0.15,80.08,18.57,29.66,14.96,13.32,28653,100,17489,66.89,1.91,27.75,37.11,16.45,15.65,19304,6887,7587,11243,34652,480,5133,10670,37.33,34.49,47.39,12.19,12.14,44.13,9.34,24.56,15.48,19.89,4.96,28.75,9.58,7.43,3.8,74.52,68.65,80.79,77.7,48.72,54.71,496,1.85,6280,12.52,17.8,24.55,35.08,2.74,3.9,5.38,7.69,25.82,18.2,16.61,14.03,3.42,3.37,3.54,70.55,21.68,59.38,2,2343,78.02,71.55,2.6,24.29,1977,11.46,2.39,26200,40100,59800,33600,99,182,271,172,247,27.4,21.6,12.7,0,0,21.92,58.8,61.69,86.23,91.26,14.4,1990.9,0.42,0
1439.97,23071,2.64,20,76.16,0.57,6.3,13.4,25.85,12.17,13.97,0,0,25075,73.85,1.95,37.25,30.35,7.46,14.1,30997,12234,14010,6335,18800,16698,8364,3776,16.85,11.78,30.81,18.7,6.29,59.31,33.26,19.87,19.4,25.78,10.97,24.52,13.42,12.29,3.15,71.62,66.01,80.31,70.85,57.15,70.8,512,2.77,699,20.6,37.63,47.5,53.36,0.62,1.14,1.44,1.62,93.15,1.32,6.01,4.3,2.58,2.63,2.5,58.96,4.98,49.49,3,1424,85.99,57.7,5.2,45.08,1964,11.21,0.96,28500,48300,72100,43600,255,318,392,137,402,25.3,18.2,14.5,3,0,3.03,74.68,50.74,79.31,91.63,24.6,936.9,0.29,0
1279.6,1585577,2.63,39.86,53.52,2.74,5.63,13.92,28.02,14.12,13.74,1585577,100,24603,70.12,0.35,32.15,31.63,13.98,18.2,30140,12091,15027,9061,10146,8285,6053,313374,20.27,11.29,35.69,15.22,9.62,52.77,13.58,29.55,14.13,24.81,10.62,42.11,14.12,12.53,3.26,53.45,47.22,62.33,56.66,54.09,62.23,138864,11.53,104814,16.38,24.3,33.12,42.58,1.08,1.61,2.19,2.81,86.31,2.63,8.48,5.42,2.56,2.75,2.25,66.55,4.69,42.28,3,71824,89.36,61.95,21.96,59.26,1939,4.25,0.88,27900,49400,77100,49200,252,358,483,231,452,29.8,19.3,14.8,3416,1069,6.61,73.58,64.33,88.86,92.65,140,11326,29.31,4.19
415.11,10747,2.1,5.87,93.39,0.36,1.59,5.87,10.71,5.42,39.16,10878,100,34158,49.2,0.87,65.95,57.66,6.32,39.51,40288,22482,23273,7422,44684,54993,15099,898,8.43,4.66,15.38,25.46,3.93,32.16,7.36,25.64,9.47,31.29,6.83,12.06,8.03,7.47,2.36,66.61,56.45,58.18,53.31,49.36,65.15,213,1.95,536,1.31,3.54,3.54,5.04,0.07,0.18,0.18,0.25,93.01,0.68,1.72,1.31,2.05,2.04,2.1,79.24,1.44,56.6,2,1810,73.9,79.73,0.88,43.59,1979,3.7,0.16,114300,168200,225100,110800,240,364,513,273,434,25.6,23.7,11.5,0,0,4.93,14.53,41.11,58.03,66.03,14.6,736.1,0,6.91
966.16,628088,2.61,30.45,63.37,1.88,6.27,14.66,29.77,14.74,11.04,628088,100,23627,73.41,0.34,39.11,27.11,15.32,15.79,28292,11106,13645,6833,7448,6357,6253,135583,22.22,9.81,28.5,14.83,8.88,58.32,22.24,24.82,18.94,21.31,11.53,41.21,14.72,13.25,3.21,52.28,47.51,56.66,53.19,58.1,65.79,57393,12.11,29667,15.64,21.18,28.38,36.89,0.74,1,1.34,1.74,89.06,1.88,7.89,4.98,2.53,2.69,2.41,47.45,4.39,56.2,2,13664,94.62,44.77,11.21,35.5,1949,5.49,0.8,41000,53500,66700,25700,265,342,424,159,418,28,20.6,14.2,512,54,4.72,68.96,50.45,85.91,91.28,99.4,6317.6,11.14,2.36
570.65,36365,2.33,4.43,94.82,0.58,0.34,12.17,22.35,11.19,18.11,36408,100,22750,65.45,0.76,40.79,37.3,10.42,19.42,30279,13825,13949,8747,1452,31660,14628,6479,18.12,16.96,32.08,20.35,6.41,50.38,28.84,21.07,15.44,26.89,10.62,21.31,14.77,12.94,2.83,70.75,67.48,82.81,72.38,50.32,58.37,527,1.7,503,6.16,17.1,24.65,28.63,0.09,0.24,0.34,0.4,97.44,0.23,2.5,1.7,2.28,2.38,2.11,65.64,1.23,45.94,3,1113,93.35,62.91,1.89,44.38,1959,7.72,0.21,37500,55400,88000,50500,151,231,312,161,297,23.6,17,12.4,37,2,1.38,59.04,55.89,81.06,88.68,33.5,1084.5,0.05,0
198.58,15076,2.41,0.27,94.75,1.57,2.71,12.56,23.26,10.77,16.14,0,0,21579,69.71,0.3,37.59,35.11,8.69,20.8,26411,11240,11442,9375,4914,7393,5329,2582,17.44,7.53,23.06,13.82,9.82,52.58,13.45,24.7,15.98,23.49,13.4,23.65,16.96,15.27,2.88,66.58,63.44,72.64,66.73,61.42,67.43,143,1.1,388,17.01,22.94,31.96,35.82,0.44,0.59,0.82,0.92,95.71,0.6,3.78,2.51,2.37,2.4,2.32,58.24,3.25,52.9,2,365,94.48,57.47,3.84,36.99,1961,5.88,0.24,35800,47800,66100,30300,210,275,337,127,338,25.4,19,15,13,0,2.56,46,37.99,70.49,82.34,11,1375,0,0
