gender,year_created,hour_created,tweet_count,retweet_count,user_timezone,name_nchar,name_male,name_female,descr_nchar,descr_male,descr_female,descr_sent,tweet_nchar,tweet_male,tweet_female,tweet_sent,linkcol_red,linkcol_green,linkcol_blue,sidecol_red,sidecol_green,sidecol_blue
female,2011,17,6785,0,-4,9,1,1,91,0,0,1,129,0,0,2,0,0,0,192,222,237
male,2011,12,43273,0,-5,11,0,0,64,1,1,0,61,0,0,-0.3333333333333333,255,162,0,255,255,255
female,2013,15,161709,0,-4,14,1,1,28,0,0,-1,119,0,0,-3,47,64,130,0,0,0
male,2011,15,12477,0,-5,13,0,0,158,0,0,2,61,0,0,-1,47,194,239,0,0,0
male,2011,10,47620,0,0,9,0,0,84,1,0,0,91,0,0,1,0,0,0,0,0,0
female,2011,21,26139,0,-9,10,0,0,13,1,0,0,92,0,0,-2,245,171,181,0,0,0
male,2009,0,10087,0,-8,11,1,0,154,1,1,2,125,1,1,0,153,0,0,255,255,255
male,2009,16,9071,0,-8,5,0,0,81,0,0,0,89,0,0,3,0,0,0,255,255,255
male,2010,8,22112,0,-10,10,0,0,132,0,1,2,96,0,0,-2.25,0,0,0,168,199,247
male,2011,12,14309,1,-8,14,1,0,83,0,0,-2.5,31,0,0,0,0,0,0,255,255,255
female,2010,14,117021,0,-6,14,0,0,65,0,0,3,46,0,0,0,224,199,13,255,255,255
female,2014,15,1973,0,-8,9,0,0,143,1,1,1,127,1,0,1,137,201,250,0,0,0
male,2011,2,964,0,0,6,0,0,23,1,0,0,113,1,0,-2,0,0,0,192,222,237
male,2014,13,72964,0,0,8,0,0,159,0,1,1.6666666666666667,136,0,0,-0.6666666666666666,171,184,194,0,0,0
male,2010,20,4885,0,-5,15,1,0,85,0,0,2.5,119,0,0,3.3333333333333335,0,0,0,255,255,255
male,2009,3,94802,0,0,8,1,1,156,0,0,1.3333333333333333,66,0,0,0,0,0,0,255,255,255
male,2010,20,5795,0,-6,12,0,0,53,0,0,-1,136,0,0,2,171,184,194,0,0,0
male,2009,8,2691,0,-6,9,1,1,144,1,1,1,138,0,0,3,31,152,199,198,226,238
male,2011,12,3370,0,1,8,0,0,29,0,0,0,120,1,1,2,0,0,0,192,222,237
female,2010,13,63072,0,-5,12,1,0,38,1,1,1,84,1,0,0,80,80,80,255,255,255
female,2012,23,6234,0,-5,9,1,0,68,0,0,0,84,0,0,0,59,148,217,0,0,0
male,2012,19,8563,0,-5,9,0,0,85,0,0,-2.5,135,0,0,1,221,46,68,255,255,255
male,2013,9,1035,1,-4,7,0,0,88,1,1,1.3333333333333333,127,0,0,-1.5,0,0,0,192,222,237
female,2012,18,11351,0,-4,13,1,1,28,0,0,3,37,0,0,3,0,0,0,192,222,237
female,2010,10,34371,0,1,8,0,0,25,0,1,0,66,1,1,0,71,40,212,255,255,255
male,2009,2,13522,0,-5,10,1,0,127,0,0,0,117,0,0,1,157,88,46,217,177,126
male,2009,11,10731,0,-8,13,1,1,159,0,0,2,121,1,1,2,59,148,217,255,255,255
male,2015,1,5591,0,5,15,0,0,22,0,0,0,113,0,0,2.5,0,0,0,192,222,237
male,2009,21,12972,0,-6,8,0,0,160,0,0,3.25,143,0,0,0.5,221,46,68,255,255,255
male,2015,0,788,0,-8,9,0,0,27,0,0,4,112,0,0,0.25,0,0,0,168,199,247
male,2014,20,23218,0,7,10,0,0,6,0,0,0,79,1,0,0,0,0,0,192,222,237
male,2011,14,571,0,-8,8,0,0,151,0,0,1,138,0,1,2,0,0,0,192,222,237
female,2009,19,1637,0,-5,11,1,0,77,1,1,2,123,0,1,2.5,255,0,0,101,176,218
male,2009,21,84444,0,-5,13,0,0,128,0,0,0,44,0,0,-3,30,179,0,255,255,255
female,2010,16,2668,0,-7,15,0,0,67,0,0,0,139,0,0,0,133,4,8,238,238,238
female,2009,8,9626,0,2,9,0,0,65,0,0,1.5,71,0,0,-4,153,0,0,153,153,153
male,2011,9,2104,0,-7,12,1,0,6,0,0,0,140,1,1,1.5,59,148,217,0,0,0
female,2009,9,1872,0,-6,11,1,1,28,1,0,1,46,0,0,3,0,0,0,192,222,237
female,2010,3,5063,0,1,12,0,1,85,0,0,2,130,0,0,0,245,171,181,255,255,255
male,2010,15,132532,0,-7,15,0,0,156,0,0,1.5,117,0,0,3,0,0,0,94,212,220
male,2011,12,839,0,-6,13,0,0,160,0,0,1.6666666666666667,135,0,1,3,153,153,0,238,238,238
male,2011,13,15218,0,-5,9,0,0,7,0,0,0,131,0,0,0,0,0,0,192,222,237
male,2010,23,108782,0,-5,7,0,0,55,0,0,0,81,0,0,-2,0,0,0,0,0,0
male,2011,16,8774,0,12,12,1,0,128,0,0,2,98,0,0,2,111,153,32,0,0,0
female,2011,14,25322,0,0,9,0,1,94,0,0,-4,72,1,0,2,0,0,0,255,255,255
male,2010,21,10416,0,-4,14,0,0,18,0,0,0,37,0,0,0,171,184,194,0,0,0
male,2007,7,5006,0,-8,4,0,0,38,0,0,2,124,0,0,0,0,0,0,135,188,68
female,2012,11,2312,0,1,11,0,0,115,0,0,2,59,0,0,-2.5,158,33,33,238,238,238
male,2014,17,71098,0,-5,10,0,0,20,0,0,0,133,0,0,2,0,0,0,192,222,237
female,2009,11,4434,0,-8,10,0,0,140,0,0,-1,137,1,1,0,180,11,67,204,51,102
female,2015,10,8172,0,-8,14,0,0,80,1,0,0,133,1,0,2,146,102,204,0,0,0
male,2014,17,8930,0,-8,14,0,0,32,0,0,-5,102,0,0,1.3333333333333333,74,145,60,192,222,237
female,2009,7,15953,0,-5,11,1,0,57,0,0,2,137,0,0,-3,0,0,0,255,255,255
male,2009,6,4449,0,1,10,1,0,105,0,0,0,136,1,1,0,197,140,250,255,255,255
male,2012,6,3442,0,-4,9,0,0,149,0,0,2,133,0,0,2,0,0,0,192,222,237
male,2009,15,5560,6,-8,13,1,0,146,1,0,0,101,1,0,0,189,7,23,128,128,128
female,2009,17,9082,0,-8,8,1,0,36,1,1,0,42,0,0,0,255,0,0,101,176,218
male,2012,15,26013,0,-5,12,0,0,8,0,0,0,51,0,0,3,56,84,48,0,0,0
male,2015,4,23141,0,0,11,0,0,86,0,0,2,55,0,0,0,0,0,0,192,222,237
female,2013,6,37290,0,2,14,0,0,147,0,0,0,144,0,1,2,146,102,204,0,0,0
female,2014,21,228,0,-10,12,0,0,138,1,0,3,70,0,0,-1,0,0,0,0,0,0
male,2014,22,1062,0,-8,10,0,0,46,0,0,0,95,0,0,-1,47,194,239,0,0,0
female,2014,10,35075,0,1,10,0,0,17,0,0,0,41,0,0,0,0,0,0,192,222,237
female,2015,12,2137,0,-8,15,0,0,13,0,0,0,117,0,0,-1.3333333333333333,245,171,181,0,0,0
male,2012,16,645440,0,-5,11,0,0,112,0,0,0,136,0,0,-2,0,0,0,255,255,255
female,2011,4,12086,0,-5,15,0,0,159,0,0,1.7142857142857142,127,0,0,1.8,0,0,0,94,212,220
female,2012,12,9527,0,-5,11,0,0,110,0,0,-2,114,0,0,0,146,102,204,62,56,68
female,2011,7,6107,0,-5,7,0,0,121,0,0,0,134,0,0,2.6666666666666665,0,0,0,192,222,237
female,2013,19,34398,0,-8,12,0,0,54,0,0,2,54,0,0,0,34,159,242,255,255,255
female,2013,16,38019,0,-7,10,0,0,20,0,0,0,110,0,0,-4,0,0,0,192,222,237
male,2011,10,14216,0,3,13,0,0,121,0,1,3,125,1,0,-1,0,0,0,192,222,237
male,2012,21,25916,0,-8,10,1,0,23,0,0,0,60,0,0,3,0,0,0,192,222,237
male,2012,20,97489,0,-5,9,1,0,159,1,0,2,31,1,1,-4,0,0,0,255,255,255
male,2011,22,11286,0,2,15,0,0,156,0,0,1.6,129,0,0,0,0,0,0,255,255,255
female,2009,14,14500,0,-5,11,0,0,159,0,0,0,134,0,0,0.5,255,183,0,255,255,255
female,2012,15,11595,0,-6,12,1,1,153,1,1,2,125,1,0,-2,99,96,0,192,222,237
male,2012,18,128124,0,-5,12,1,1,102,0,0,2.3333333333333335,78,0,0,0,88,108,178,192,222,237
male,2009,9,60033,0,-10,14,0,0,132,0,0,-1.3333333333333333,59,0,0,1,0,0,0,192,222,237
female,2014,4,95567,0,7,10,0,0,117,1,0,0,138,0,0,0,0,0,0,192,222,237
female,2010,15,1393,0,-7,14,0,0,104,0,0,2,137,0,0,0,250,116,62,211,210,207
female,2009,12,23109,0,0,15,0,0,74,0,0,1,133,0,0,0.75,0,0,0,255,255,255
male,2014,21,3539,0,-8,9,0,0,47,0,0,2,90,1,0,0,0,0,0,192,222,237
male,2014,17,4912,0,-5,8,0,0,111,1,1,0,80,0,0,1.5,0,0,0,192,222,237
female,2011,19,52592,0,-6,10,0,0,10,1,0,0,97,0,0,-2,217,21,70,227,219,63
female,2012,11,33551,0,-6,15,0,0,47,0,0,3,29,0,0,0,209,4,161,0,0,0
male,2009,14,231321,0,-3,13,0,0,67,0,0,0,102,0,0,-3,0,0,0,255,255,255
female,2011,10,9664,0,-3,8,0,0,74,0,0,0,62,1,1,0,245,171,181,255,255,255
male,2009,21,174285,0,-6,14,0,0,66,1,1,1,101,0,0,-3,255,0,0,101,176,218
male,2009,16,158640,0,-5,10,0,0,54,0,0,0,114,0,0,1.3333333333333333,0,0,0,255,255,255
male,2014,14,36781,0,1,10,0,0,50,0,0,0,139,1,0,2.5,0,0,0,255,255,255
male,2011,6,21571,0,8,8,1,1,45,0,0,2,47,0,0,0,252,83,139,255,255,255
female,2009,14,43691,0,-5,9,0,0,154,0,0,2.5,130,0,0,1.5,115,55,168,255,255,255
female,2010,11,5279,0,-8,8,0,0,153,0,0,2.5,118,0,0,1,0,0,0,192,222,237
male,2014,2,62752,0,-8,7,0,0,44,0,0,0,59,0,0,3,245,171,181,0,0,0
male,2012,20,686,0,-5,13,0,0,32,1,0,0,64,1,1,1.5,250,116,62,0,0,0
male,2007,12,10401,0,-6,11,1,1,153,1,0,0,62,1,0,1,64,56,17,255,255,255
female,2011,18,12972,0,-6,8,0,0,27,0,0,0,122,1,0,0,171,184,194,0,0,0
female,2011,22,76439,0,-8,14,0,0,39,0,0,0,96,0,0,0,146,102,204,0,0,0
female,2010,20,2226,0,10,12,0,0,30,0,0,0,40,0,0,3,136,37,48,211,210,207
male,2009,21,19453,0,-6,10,0,0,142,1,0,0,107,0,0,1,255,51,0,0,0,0
male,2011,12,2273,0,-6,11,0,0,124,1,1,1.3333333333333333,138,0,0,4,138,138,138,0,0,0
male,2009,1,6366,0,5,11,0,0,136,0,0,2.6666666666666665,138,0,0,-2,0,0,0,192,222,237
male,2012,12,3846,0,0,11,0,0,6,0,0,0,133,0,0,0,0,0,0,0,0,0
male,2014,7,9253,0,2,11,0,0,108,0,0,0,45,0,0,3,36,38,38,0,0,0
female,2013,18,13048,0,-7,7,0,0,17,0,0,0,85,0,0,0,0,0,0,192,222,237
female,2009,13,4662,0,-5,9,0,0,79,0,0,3,138,0,0,2,0,0,0,255,255,255
female,2012,14,6770,0,1,12,0,0,89,0,1,3,48,0,0,0,171,184,194,255,255,255
female,2014,11,9738,0,-6,9,0,0,20,0,0,0,55,0,0,-3,0,0,0,192,222,237
female,2011,19,29324,0,-7,8,0,0,144,1,0,2,131,0,0,-1,0,0,0,94,212,220
male,2014,11,21289,0,0,10,1,0,65,1,0,0,140,0,0,0.6666666666666666,59,148,217,101,176,218
female,2009,10,56376,0,-5,13,0,0,156,0,0,0,135,1,0,3.5,255,0,0,101,176,218
male,2010,22,11632,0,-6,8,0,0,144,1,1,0,92,0,0,1,0,0,0,192,222,237
male,2014,8,27299,0,1,13,0,0,151,1,0,0,137,1,1,0,0,0,0,192,222,237
male,2014,8,16832,0,-5,10,0,0,42,0,0,0,66,0,0,0,171,184,194,0,0,0
male,2008,5,3059,0,8,11,0,0,59,0,0,0,82,0,0,1,0,0,0,255,255,255
male,2009,10,1859,0,-6,14,0,0,122,1,1,2,89,0,0,3,186,82,111,0,0,0
female,2011,10,3576,0,-7,14,0,0,68,0,0,2,102,1,0,0,146,102,204,0,0,0
female,2009,0,40388,0,0,9,0,0,18,0,0,2,140,0,0,-2,216,179,242,255,255,255
female,2009,23,8519,0,-5,15,0,0,112,0,0,-1,127,0,0,0,48,69,110,211,210,207
female,2008,15,7539,0,-5,14,0,0,20,0,0,-1,99,0,0,0,59,148,217,255,255,255
female,2009,15,7380,0,-5,8,0,0,80,0,0,0,73,0,0,0,171,184,194,0,0,0
female,2011,2,8285,0,0,15,0,0,34,0,0,0,50,0,0,-4,56,84,48,255,255,255
male,2011,21,18264,0,-5,9,0,0,59,0,0,0,116,0,0,0,147,166,68,255,255,255
male,2011,10,18516,0,1,10,0,0,90,0,0,3,116,0,0,3,0,0,0,168,199,247
female,2008,11,26250,0,-7,8,0,0,152,0,0,0,113,0,0,-4,0,0,0,192,222,237
female,2012,0,55102,0,-4,11,0,0,160,1,1,1,140,0,0,-2.5,250,116,62,0,0,0
female,2012,6,84688,0,-1,8,0,0,160,0,0,0,116,1,0,-2,136,37,48,211,210,207
male,2010,17,8110,0,2,10,0,0,79,0,0,0,140,0,0,3,0,0,0,168,199,247
female,2010,7,13926,0,-9,13,0,0,153,1,0,3,141,1,0,2,235,117,186,255,255,255
male,2012,4,33927,0,2,8,0,0,81,0,0,-1,90,0,0,1,146,102,204,255,255,255
male,2011,18,2426,0,-5,7,0,0,47,0,0,-2,42,0,0,-3,0,0,0,238,238,238
female,2009,10,2760,0,-5,12,0,0,66,0,0,0,32,0,0,2,245,0,0,255,255,255
female,2009,8,1487,0,-8,12,0,0,3,0,0,0,78,0,0,2,255,0,0,242,225,149
male,2009,13,199321,0,-5,6,0,0,45,1,1,0,114,0,0,0,208,43,85,130,157,94
male,2015,16,13558,0,-8,11,0,0,58,0,0,0,77,0,0,0,245,171,181,0,0,0
male,2010,15,126056,0,-4,8,0,0,17,0,0,0,108,1,1,3,0,0,0,255,255,255
female,2010,6,72669,0,-8,8,0,0,103,0,0,0,100,0,0,1,0,0,0,0,0,0
female,2012,13,37402,0,-7,11,0,1,44,0,0,0,84,0,0,2,158,155,153,0,0,0
female,2013,15,5568,0,-4,9,0,0,32,0,0,0,79,0,0,-1,59,185,255,255,255,255
male,2011,11,3643,0,-5,8,0,0,141,0,0,0,144,0,0,0,0,0,0,168,199,247
male,2011,14,2462,0,-6,7,0,0,51,0,0,1,140,0,0,0,0,0,0,192,222,237
female,2015,1,6037,0,-8,9,1,0,21,0,0,1,106,0,0,1,171,184,194,0,0,0
female,2013,3,39851,0,1,9,0,0,26,0,0,2,114,1,0,2.5,0,0,0,255,255,255
male,2010,21,5697,0,0,11,0,0,150,0,1,-2,135,0,0,0,0,0,0,255,255,255
male,2013,8,6537,0,-5,13,0,0,103,1,0,0,57,0,0,0,59,148,217,0,0,0
female,2011,19,12760,0,-5,9,0,0,151,0,0,-1,113,0,0,-1,255,81,0,130,157,94
female,2009,6,15826,0,0,11,0,1,39,0,0,0,132,1,1,3,153,153,0,238,238,238
male,2009,7,122,0,-5,12,0,0,79,0,0,0,78,0,0,-1.5,250,116,62,255,255,255
male,2009,5,10843,0,0,13,1,1,53,1,1,0,60,0,0,2,0,0,0,192,222,237
female,2010,19,139061,0,-5,12,0,0,159,1,0,1,99,0,0,0,44,163,207,130,157,94
female,2009,6,319137,0,-5,9,1,1,155,0,1,2.3333333333333335,137,1,1,2,220,12,24,254,249,230
female,2011,12,4265,0,-5,14,1,1,82,0,0,0,137,0,0,0.3333333333333333,47,194,239,0,0,0
female,2010,6,387,0,1,8,0,0,112,0,0,3,139,0,0,3,255,51,0,134,164,166
male,2010,6,7525,0,2,7,0,0,102,1,0,0,62,1,0,-2,0,0,0,192,222,237
female,2011,4,14419,0,0,14,0,0,36,0,0,-0.3333333333333333,99,1,1,2,167,179,0,0,0,0
male,2014,17,1017,0,-5,15,0,0,144,1,0,0.25,57,0,0,1,0,0,0,0,0,0
male,2010,0,10587,0,-3,9,1,1,69,1,0,3,70,0,0,0,208,43,85,130,157,94
male,2014,10,24,0,2,6,0,0,94,1,0,0,51,0,0,0,0,0,0,192,222,237
female,2015,20,58,0,-8,14,0,0,129,1,0,0,132,0,0,1,0,0,0,192,222,237
female,2014,3,10915,0,1,14,0,1,138,0,1,0,141,0,0,2,255,255,255,255,255,255
male,2009,9,2081,0,-5,10,0,0,158,0,0,2,107,0,0,0,255,51,0,134,164,166
female,2013,15,2652,0,-5,9,0,0,62,0,0,0,105,0,0,0,0,0,0,192,222,237
male,2009,20,70148,0,-6,12,0,0,150,0,0,1,131,0,0,1.6666666666666667,0,0,0,192,222,237
female,2011,16,7214,0,-9,12,0,0,19,0,0,2,89,0,0,0,245,171,181,255,255,255
female,2013,6,13172,0,1,11,0,0,26,0,0,0,132,1,0,1,137,201,250,255,255,255
female,2012,7,66476,0,-5,13,0,0,37,0,0,0,111,0,0,3,0,0,0,192,222,237
female,2011,18,6293,0,-6,12,0,0,23,0,0,-0.3333333333333333,47,0,0,0.6666666666666666,171,184,194,255,255,255
male,2011,15,14039,0,-4,15,0,0,117,0,0,0,120,0,0,1,146,102,204,0,0,0
male,2010,21,50238,0,-7,12,1,0,149,0,0,-1,137,1,0,0,0,0,0,192,222,237
male,2009,16,769,1,-8,8,0,0,22,1,0,0,119,0,0,0,0,0,0,106,107,105
female,2009,7,78277,0,7,9,0,0,16,0,0,0,99,0,0,-2,0,0,0,255,255,255
female,2011,10,77574,0,0,7,0,0,150,0,0,0,71,0,0,3,153,153,0,238,238,238
male,2010,4,4410,0,0,9,0,0,56,0,0,1,73,1,1,0,0,0,0,255,255,255
male,2008,16,3297,0,-5,13,0,0,51,0,0,0,63,0,0,0,145,145,145,238,238,238
male,2009,22,1693,0,-8,11,0,0,146,0,0,0,138,1,1,1,0,0,0,192,222,237
male,2012,6,8365,0,1,13,0,0,159,0,1,0,106,0,0,0,0,0,0,192,222,237
male,2009,11,22889,1,-5,13,0,0,90,1,0,0,124,0,0,0,0,0,0,189,220,173
male,2009,13,8444,0,-8,13,1,0,53,0,0,0,139,0,0,2.5,0,0,0,192,222,237
female,2011,16,5259,0,-5,13,0,0,48,0,0,2,46,0,0,-1,0,0,0,0,0,0
male,2009,18,16623,0,-5,8,0,0,114,1,0,1,139,0,0,2.5,153,153,0,0,0,0
male,2010,14,1025,0,0,10,0,0,17,0,0,0,129,0,0,3.3333333333333335,0,0,0,192,222,237
female,2013,0,15690,0,10,11,0,1,121,0,0,-1,136,0,0,0,0,0,0,192,222,237
male,2008,16,13503,0,-5,5,0,0,82,1,0,0,120,1,1,0,0,0,0,192,222,237
male,2013,8,3467,0,-8,11,0,0,53,0,0,0,68,1,0,4,0,0,0,192,222,237
male,2010,16,921,0,-6,8,0,0,46,0,0,-3,99,0,0,-4,0,0,0,192,222,237
female,2012,15,7569,1,-5,15,1,1,15,0,0,0,78,0,0,0,142,47,237,255,255,255
female,2013,0,4640,0,-8,10,0,0,21,0,0,0,93,0,0,0,159,2,81,0,0,0
female,2009,12,23793,0,-5,13,0,0,110,0,1,0,127,0,0,-3,245,171,181,255,255,255
female,2008,16,14018,0,-5,9,0,0,115,0,0,2.5,138,1,0,2,0,0,0,255,255,255
male,2011,18,15784,0,-5,11,0,0,13,0,0,0,41,0,0,2,153,153,0,238,238,238
female,2011,14,14301,0,-5,8,0,0,94,1,1,0,47,0,0,3,214,139,214,0,0,0
female,2009,15,131743,0,-7,11,0,0,21,0,0,0,138,1,1,-2,0,0,0,255,255,255
male,2009,3,16382,0,0,12,0,0,80,0,0,-3,128,0,0,0,0,0,0,192,222,237
female,2009,15,17970,0,-6,14,1,1,15,0,0,-2,103,0,0,-3.5,0,0,0,0,0,0
female,2012,18,11410,0,-5,15,0,0,21,0,0,0,91,0,0,0,0,0,0,0,0,0
female,2009,10,10783,0,-5,13,0,0,76,1,1,1,60,0,0,0,31,152,199,198,226,238
male,2010,12,57654,0,-5,14,1,0,35,0,0,0,103,1,0,2,59,148,217,255,255,255
male,2012,1,29601,0,-8,7,0,0,33,0,0,3,99,1,0,1.5,0,0,0,192,222,237
female,2015,13,148,0,0,14,0,0,144,0,0,0,140,1,0,3,245,171,181,0,0,0
female,2012,14,36491,0,-4,8,0,1,50,0,0,-2.25,135,0,0,0,245,171,181,255,255,255
male,2014,14,200560,0,-8,11,0,0,24,0,0,0,142,1,0,1.6666666666666667,0,0,0,192,222,237
male,2011,11,44554,0,-5,9,0,0,9,0,0,-4,18,0,0,0,0,0,0,192,222,237
female,2013,18,36033,1,-5,13,0,0,10,0,0,0,62,0,0,0,153,0,0,255,255,255
male,2011,12,8321,0,1,14,0,0,92,1,0,1.5,39,0,0,2,59,148,217,0,0,0
male,2011,10,21381,0,-5,11,0,0,156,0,0,-3,46,0,0,0,175,15,15,0,0,0
male,2012,16,1819,0,-8,11,0,0,70,0,0,-1,76,0,0,-0.3333333333333333,47,194,239,0,0,0
male,2012,17,1832,0,-10,10,0,0,121,1,1,-1,80,0,0,1,35,65,217,0,0,0
male,2012,13,12154,0,0,10,0,0,12,0,0,0,87,1,1,0,0,0,0,192,222,237
male,2012,7,14622,0,0,8,0,0,82,0,0,2,62,0,0,0,0,0,0,255,255,255
male,2013,22,3760,0,-8,11,0,0,88,0,0,3,55,0,1,0,0,0,0,192,222,237
female,2014,20,6440,0,-6,11,1,1,125,1,0,2,69,0,0,0,221,46,68,192,222,237
male,2007,17,19528,0,-8,11,0,0,41,0,0,0,120,0,0,-2,250,116,62,0,0,0
female,2013,16,1199,0,-5,14,0,0,12,0,0,0,83,0,0,-2,221,46,68,0,0,0
male,2010,21,259815,0,0,11,1,0,130,1,0,0.25,71,1,0,0,130,84,33,0,0,0
male,2009,12,923,0,-5,14,0,0,151,1,1,0,131,1,0,0,0,0,0,192,222,237
male,2014,15,38409,0,-5,9,0,0,26,0,0,0,97,0,0,0,0,0,0,192,222,237
female,2011,15,32709,0,-6,10,0,0,98,0,0,2,77,0,1,0,241,177,146,70,55,63
female,2011,16,2847,0,0,14,0,0,63,1,0,0,84,0,0,3,245,196,229,255,255,255
male,2012,18,5970,0,-4,15,0,0,90,0,0,0,77,0,0,-4,153,153,0,238,238,238
female,2010,10,10444,0,-6,14,0,0,14,0,0,1,25,0,0,0,146,102,204,0,0,0
female,2011,14,90005,0,-6,14,0,0,123,1,0,0,129,0,0,0,255,0,0,0,0,0
female,2010,11,3764,0,-5,10,0,0,122,0,0,0,136,1,0,2.3333333333333335,108,25,39,242,225,149
male,2012,11,8369,0,-8,12,0,0,5,0,0,0,72,0,0,1,245,171,181,192,222,237
male,2009,15,11048,0,-6,13,0,0,18,0,0,0,34,0,0,-0.5,147,166,68,238,238,238
male,2012,3,55134,0,-4,9,0,0,19,0,0,0,122,0,0,-3.6666666666666665,0,0,0,255,255,255
female,2015,16,11635,0,-8,12,0,0,36,0,0,0,39,0,0,-1,245,171,181,0,0,0
female,2012,12,36501,0,10,12,0,0,82,1,0,0,137,1,0,2,51,51,51,192,222,237
female,2011,13,27611,0,0,11,0,1,153,0,0,-0.5,138,0,1,0,224,93,32,255,255,255
male,2013,13,30278,0,1,10,0,0,31,0,0,0,73,0,0,3,0,0,0,192,222,237
female,2014,9,23571,0,0,10,0,0,50,0,0,2,82,0,0,0,254,59,128,255,255,255
male,2009,11,135722,0,-7,10,1,0,151,0,0,-1,136,1,1,-2,0,0,0,189,220,173
male,2014,21,30283,0,-5,8,0,0,140,0,0,3,42,0,0,1,204,51,102,255,255,255
female,2010,21,5258,0,-6,14,0,0,26,0,0,0,39,0,0,0,148,212,135,211,210,207
female,2012,12,9180,1,0,13,0,0,131,1,0,2,144,0,0,0.3333333333333333,0,0,0,192,222,237
female,2012,23,110855,0,10,15,0,0,141,0,0,2,40,0,0,-3,255,0,0,0,0,0
female,2011,8,44566,0,-3,12,0,1,89,1,0,2,117,0,0,-2,43,40,22,137,181,162
female,2011,19,684,0,-5,12,0,1,44,0,1,0,60,1,1,3,146,102,204,189,220,173
male,2009,7,1654,0,-6,10,0,0,46,1,0,3,89,0,0,0,255,0,0,101,176,218
male,2012,7,58547,0,-6,7,0,0,11,0,0,0,91,0,0,0,0,0,0,192,222,237
male,2010,0,9874,0,-8,14,1,0,144,1,0,0,108,0,0,1,250,116,62,0,0,0
female,2012,8,3946,0,-5,10,0,0,94,0,0,0,103,0,0,3,0,0,0,255,255,255
female,2009,13,7505,0,-5,10,1,0,158,1,0,0,140,0,0,2,85,76,118,0,0,0
male,2012,11,16938,0,-5,12,0,0,145,0,0,0,137,0,1,2.5,90,117,50,255,255,255
male,2011,19,4683,0,-7,12,0,0,147,0,0,3,102,1,1,1,221,46,68,0,0,0
female,2012,13,12214,0,0,11,0,0,56,0,1,0,138,1,1,0,245,171,181,0,0,0
female,2011,21,31506,0,-5,11,0,0,58,0,0,0,80,0,0,2,0,0,0,192,222,237
female,2009,10,9927,0,-5,6,0,0,55,0,0,3,136,0,0,0,59,148,217,0,0,0
female,2011,15,15105,0,-4,13,0,0,37,0,0,0,76,0,0,-3,0,0,0,255,255,255
female,2008,18,565,0,-5,11,0,1,159,1,0,0,120,1,0,2,146,102,204,255,255,255
male,2013,14,100381,0,1,7,0,0,51,0,0,0,135,0,0,-3.5,208,43,85,0,0,0
female,2015,18,13,0,-8,15,0,0,120,0,0,2,130,1,0,1,144,173,100,0,0,0
male,2015,12,516,0,-8,14,0,0,132,0,1,0,108,0,0,3,0,0,0,192,222,237
male,2012,12,10485,0,1,12,0,0,85,0,0,0,94,1,0,3,0,0,0,0,0,0
female,2010,20,143411,1,-5,11,0,0,28,0,1,0,77,0,0,1.6666666666666667,148,212,135,94,212,220
female,2008,9,99265,0,-8,13,0,0,154,0,0,2.75,110,0,0,1,221,46,68,0,0,0
female,2010,3,84748,0,-8,9,0,0,158,0,0,0,137,0,0,0,0,0,0,94,212,220
male,2010,18,13257,0,-8,10,0,0,38,0,0,0,90,0,0,0,153,66,204,130,157,94
female,2012,22,13039,0,-7,9,0,0,2,0,0,0,62,0,0,0,180,11,67,204,51,102
male,2010,20,37937,0,-5,8,0,0,29,0,0,0,23,0,0,0,0,0,0,255,255,255
male,2008,4,58441,0,-5,9,0,0,154,0,1,0,137,0,0,0,255,0,0,255,255,255
male,2009,9,597,0,-6,6,0,0,152,0,0,2,142,0,0,1,47,194,239,0,0,0
male,2015,0,13244,1,-6,15,0,0,55,0,0,-2,87,0,0,0,221,46,68,192,222,237
female,2011,15,8612,0,-7,7,0,0,34,0,0,0,63,0,0,0,222,40,95,255,255,255
female,2013,13,7157,0,-7,11,0,0,71,0,0,0,60,1,0,-1.5,70,150,44,0,0,0
male,2009,3,8368,0,-8,12,0,0,75,0,0,2,122,0,1,2,153,87,69,255,255,255
male,2013,15,5580,0,-4,8,0,0,55,0,0,0,85,0,0,0,0,0,0,255,255,255
female,2010,12,13891,0,0,8,0,0,159,0,0,0.6,139,0,1,-2,0,0,0,192,222,237
female,2009,18,7681,0,-5,15,0,0,148,0,0,0,129,0,0,-2,180,11,67,0,0,0
male,2009,21,29977,11,-5,9,0,0,39,1,1,0,140,1,0,5,0,0,0,255,255,255
male,2011,5,2347,0,1,8,0,0,89,0,0,0,127,1,0,-2,0,0,0,192,222,237
male,2013,10,15404,0,0,10,0,0,160,0,0,0,65,1,0,2,171,184,194,0,0,0
male,2011,15,5122,0,0,5,0,0,21,0,0,2,118,0,0,-1,0,0,0,255,255,255
female,2011,19,7125,0,-5,9,0,0,74,0,0,0,74,0,0,3,0,0,0,192,222,237
female,2013,14,64267,0,-6,10,0,1,35,0,0,2,57,0,0,0,250,65,207,0,0,0
female,2011,15,13904,0,-8,9,0,0,24,0,0,0,78,0,0,0,56,84,48,255,255,255
male,2009,20,14773,0,-8,14,0,0,41,1,1,1,79,0,1,0,255,85,32,255,85,32
