BALANCE,BALANCE_FREQUENCY,PURCHASES,CREDIT_LIMIT,ONEOFF_PURCHASES,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
248.200613,1,2329.12,5500,1567.22,231.774034,0.166667,12
1466.91925,1,0,1500,0,429.538368,0,12
1777.056105,1,1083.12,4000,0,659.560532,0,12
475.171266,0.727273,1155.4,2000,1155.4,116.244107,0,12
1117.683394,0.909091,45.65,1200,45.65,371.232319,0,11
6891.424677,1,4399.07,11150,3705.13,1864.863139,0,12
14.68344,0.363636,67.44,4000,67.44,57.564463,0,12
1475.973063,1,181.63,1800,181.63,960.647101,0.083333,12
986.583117,0.727273,0,1500,0,362.442402,0,11
955.41412,1,0,1200,0,372.641361,0,12
447.808002,1,1593.29,7000,214.2,188.340279,0,12
3304.423662,1,0,7000,0,1478.485801,0,12
1135.629139,1,398.64,1500,0,449.07262,0,12
933.150722,0.727273,0,1500,0,335.993476,0,11
1055.369866,0.545455,0,6000,0,195.294122,0,12
5897.491823,1,0,7500,0,1809.974326,0,12
21.377711,0.636364,312.1,2000,0,145.605731,1,12
4920.036231,1,1562.43,13000,249.24,1178.476722,0,12
4071.792166,1,1721.66,10000,551.17,1173.307383,0,12
1138.534442,1,8665.38,9500,6120.4,240.601287,0.166667,12
1158.67621,0.909091,1036.68,1700,150,1281.453534,0,12
2093.844656,1,0,3000,0,912.479272,0,12
299.464702,1,1439.49,6000,593,200.986504,0,12
21.928045,0.909091,190.45,8500,190.45,66.465635,0,12
657.223335,0.857143,1151.91,1000,615.85,350.841821,0.2,7
74.34204,1,724.52,4000,200,189.362616,0.916667,12
2664.700424,1,715.51,3500,109,792.902894,0,12
900.482738,1,0,1000,0,214.62422,0,12
1146.202492,1,0,1200,0,353.360027,0,12
9.72453,0.272727,158.34,6000,0,55.480481,0.363636,12
3037.608728,1,173.48,3000,173.48,4682.965732,0,12
25.184241,0.181818,0,6000,0,55.542128,1,12
1100.941072,1,117.32,1500,117.32,273.139411,0.111111,12
64.078171,0.909091,1049,5000,0,153.531842,0.727273,12
1.059425,0.363636,23.91,15500,23.91,22.081988,0.111111,12
1095.041551,1,1132.36,2500,377.44,405.230106,0,12
234.700486,1,82,4200,82,215.834479,0,12
7156.345546,1,0,18000,0,1608.111732,0,12
1435.703308,1,664.61,7500,45.7,358.574883,0,12
325.024091,1,2251.62,9500,1964.05,169.123707,0.888889,12
4395.237251,1,2514.3,5000,985.11,1960.982734,0,12
25.379719,0.571429,179,4000,0,73.19845,0,7
400.69973,1,3108.01,10500,0,175.704497,0.545455,12
3044.269636,1,93.31,3500,93.31,949.520589,0,12
435.905875,0.454545,2877.09,3500,1561.04,112.893466,0,12
5257.807308,1,2331.68,17500,1088.04,1237.405459,0,12
3860.238072,1,11.41,10000,11.41,1013.780486,0.083333,12
1514.750841,1,3873.5,8500,2642.14,436.253648,0,12
6509.334652,1,538.51,12000,538.51,1471.164439,0,12
3338.863375,1,775,8500,365,784.929199,0,12
3281.958491,1,398.08,8000,0,872.208375,0.083333,12
5932.367808,1,0,6000,0,4431.645308,0,12
994.367302,0.857143,0,10000,0,237.414459,0,7
5925.120611,1,1763.89,6500,258.43,2268.544117,0,12
162.54754,0.909091,405.61,2200,0,130.269702,0,12
1070.486185,1,818.64,1000,0,1926.566967,0,12
4059.211725,1,0,5000,0,866.693315,0,12
8356.277203,1,983.24,14000,983.24,2412.958258,0,12
929.115076,1,611.71,1200,591.71,273.627647,0,12
2159.370933,1,627.23,2500,493.48,521.492992,0,12
4523.499003,1,0,9500,0,1101.578675,0,12
753.703481,1,0,1200,0,160.863666,0.083333,12
3778.609797,1,878.29,8500,631.27,858.064557,0,12
947.457151,1,1787.83,4000,126.24,259.977392,0.166667,12
606.323282,1,299.9,4200,299.9,204.447891,0,12
73.379518,1,875.38,6500,0,196.362677,0.75,12
516.49276,1,380,1200,380,247.45192,0,12
906.107168,1,2354.06,4000,215.87,224.547489,0,12
2220.063789,1,2530.12,2500,2530.12,594.769152,0,12
15532.33972,1,1168.75,16500,0,3379.593046,0,12
205.123752,1,2066.08,7500,1245.3,201.214315,0.916667,12
788.257316,1,9113.78,12000,6138.57,243.938058,1,12
1073.370435,0.818182,824.77,1800,377.81,892.117717,0,12
1381.753281,1,0,2400,0,3102.98565,0,12
405.162601,0.545455,0,17000,0,153.782546,0.75,12
372.924756,0.909091,462.7,1800,162.7,114.183944,0.181818,12
55.681483,1,462.99,13500,0,157.208204,1,12
2092.855291,1,1624.05,8500,1205.75,559.169569,0.083333,12
556.912886,1,0,4000,0,188.435841,0.083333,12
6.121105,0.571429,233.9,10500,233.9,53.9438,0,7
19.112841,1,504.2,1000,0,130.862225,0.727273,12
7803.470739,1,7184.73,11500,6519.19,3745.116848,0,12
5274.508501,1,324.96,5500,0,2927.486552,0,12
1887.061349,1,0,2000,0,765.751845,0,12
152.227891,1,946,6500,536,169.229664,0.2,12
1193.351573,0.875,0,1500,0,254.022569,0,8
2544.036536,1,0,7000,0,587.957563,0,12
63.064197,1,1176.93,7500,0,64.517961,0.363636,12
3.29042,0.181818,225.6,4000,0,29.584288,0.090909,12
182.959331,1,847.88,5000,0,193.758424,0.166667,12
5082.971064,1,1893.89,9500,1543.89,1480.26633,0,12
2817.403474,1,1878.54,3500,1198.89,1079.066979,0,12
320.35306,1,2542.61,7500,696.08,192.272514,0.5,12
2801.239086,0.909091,0,10000,0,1095.734566,0,12
126.289657,0.909091,366.68,3000,0,126.692506,0.181818,12
7985.621826,1,123.24,14500,123.24,1961.413154,0,12
1084.131331,1,803.22,1000,0,1038.182688,0,12
5520.201751,1,0,7000,0,1719.694161,0,12
109.594389,1,177,1950,177,221.171027,0,12
2416.771489,1,4201.13,5500,3802.21,830.39506,0.2,12
5701.848812,1,1126.68,7000,1033.6,1438.031851,0,12
2866.054641,1,0,3000,0,799.591816,0,12
1352.301367,1,263.04,2300,263.04,325.737106,0.090909,12
495.069704,1,2610.3,8500,902.6,219.629629,0.25,12
1299.93337,1,0,2400,0,453.831541,0,12
3020.900667,1,0,4000,0,848.973008,0,12
608.752081,1,5446.88,9500,3466.22,233.917424,1,12
4587.892398,1,140.6,5500,140.6,1489.130441,0,12
4005.344926,1,9134.26,10500,2002.9,1148.902535,0,12
534.75165,0.545455,3044.6,3000,3044.6,332.787755,0.333333,12
34.387537,1,153.18,2500,61.9,145.637604,0,12
11964.83264,1,1175.35,14000,1031.85,3098.62505,0,12
1553.505165,1,522,1000,0,15584.09742,0,12
10.106017,0.727273,1160.66,1500,34.9,32.376453,0.111111,12
397.003171,1,3042.08,8500,1419.07,246.737259,0.333333,12
611.561026,1,765,2000,765,146.352314,0,8
4840.545574,1,1595.93,6000,1595.93,2376.919568,0.090909,11
1176.992085,1,890,3000,400,289.747401,0,12
47.107274,0.818182,2226.06,8500,0,97.944748,0.3,12
289.529643,0.272727,110,1200,110,1117.265123,0,12
2689.040221,1,0,9000,0,681.959088,0,12
14.871714,0.545455,62.7,3000,62.7,164.519883,0,12
35.360897,1,587.34,11500,0,139.958805,0.888889,12
1902.665938,1,4666.51,7500,4464.76,534.578893,0,12
17.026818,1,453.24,2000,0,62.817278,0.25,12
229.540732,1,694.91,7500,37.5,189.29217,0.083333,12
186.706199,1,868,4000,0,268.075781,0,12
1264.152747,1,2358.28,2500,2171.8,330.579046,0.166667,12
160.15008,1,1639.97,7000,971.97,178.416176,0.916667,12
12856.15251,1,775.42,14000,649.42,3331.513399,0,12
3034.686119,1,0,3000,0,26143.17049,0,12
2537.257188,1,0,2750,0,602.387923,0,12
2376.483239,1,858.5,7000,858.5,597.63665,0,12
3625.207579,1,0,6000,0,1431.909784,0,11
3904.008546,1,600,4700,0,1475.694904,0,12
59.263479,0.181818,300.68,5000,0,80.613743,0,11
1114.56327,0.727273,0,6000,0,547.238675,0.111111,12
1128.717636,1,55.69,1200,55.69,544.723121,0,12
451.905949,1,4468.71,4000,3870.15,184.31048,1,12
6074.986862,1,1000,14000,1000,1766.055701,0,12
3490.186741,1,816,11500,638.91,1076.480794,0,12
1368.99507,1,521.31,3000,140,467.239217,0,12
60.52124,0.8,469,1000,0,115.03052,0.833333,10
1961.322415,1,476.16,2000,0,768.758551,0,12
4153.477506,1,561.25,8000,375.25,1172.150883,0,12
22.523964,0.428571,346.3,1800,0,74.812454,1,7
7593.590618,1,0,8000,0,2012.365718,0,12
46.054436,1,812.97,6000,598.09,191.480116,1,12
8771.507851,1,1082.98,18500,497.08,1978.414023,0,12
3008.66367,1,1137.62,6200,659.62,981.877595,0,12
215.213174,1,2326.52,3500,136.8,177.683227,0.833333,12
96.155647,1,1070.73,10000,432.8,192.197394,1,12
1101.656754,1,1398.21,7000,1243.5,346.844936,0,12
4779.786334,1,1470.24,7000,882.78,1393.490557,0,12
765.880394,0.909091,0,8500,0,335.991369,0.181818,12
4705.294706,1,0,9000,0,1470.361933,0,12
2008.461205,1,0,2900,0,681.529737,0.083333,12
2856.16815,1,29.5,3000,29.5,1267.37587,0,10
198.12512,1,0,1200,0,73.411615,0.083333,12
27.851354,0.636364,262.71,4000,0,170.087703,0.8,12
1487.657507,1,4115.98,5000,3975.98,474.667356,0.083333,12
10915.55075,1,0,15000,0,3127.192305,0,12
107.944741,0.875,118.16,2500,118.16,56.999671,0.25,8
117.777688,0.727273,853.3,2000,853.3,73.600798,0,12
862.481024,1,2267.38,4500,1674.75,341.5862,0.333333,12
7.153512,0.3,104.95,1500,0,71.59927,0,10
48.242289,0.727273,470.69,18000,57,156.812691,0.416667,12
490.368785,1,932.03,5500,231.87,269.655125,0.083333,12
1848.248809,1,307.12,8500,307.12,470.192366,0,12
1417.979193,1,0,1500,0,233.54565,0,7
510.504804,0.727273,57,12500,57,256.881348,0.142857,12
339.294514,1,2601.6,1800,0,2374.370421,0.909091,12
5151.912071,1,0,7000,0,1240.254115,0,12
1203.464556,1,440,3000,0,267.430198,0,12
6437.92423,1,716.76,7000,54.46,1968.717366,0,12
407.177714,0.909091,4236.36,18500,2325.16,167.823077,1,12
3929.705042,1,935.71,6000,0,1447.893709,0,12
6909.058266,1,473.51,7500,70,3196.171515,0,12
1054.905969,1,885.44,1000,0,1613.401207,0,12
3664.282588,1,493.34,9500,260,821.066878,0,12
6443.077147,0.909091,2155.13,7500,1325.34,3163.402977,0,12
4570.04875,1,888.98,6000,888.98,1200.960907,0,12
3573.583803,0.888889,2513.46,9000,2513.46,836.641054,0,9
96.699394,0.545455,1475.23,4000,1475.23,34.819015,0,12
4968.771623,1,3441.3,11500,2416.7,1499.391822,0,12
1031.936983,0.727273,2308,3000,608,564.472958,0,12
3.847042,0.5,182.08,1500,0,54.734326,0.5,8
166.258538,0.909091,1377.31,16000,827.35,190.754221,0.090909,12
1589.449271,1,255.75,3500,187,586.693702,0,12
2305.313527,1,255.7,6500,229.02,505.940539,0,11
818.310935,0.545455,1071.8,2500,1020,751.737661,0.2,12
102.751154,1,1063.69,7000,0,164.687639,0.454545,12
11416.64736,1,1347.7,15500,0,2580.556298,0,12
2008.004976,1,75.5,5000,75.5,603.340807,0,12
5880.218671,0.666667,0,11500,0,1952.041626,0,6
5354.109275,1,0,7000,0,1228.996607,0,12
3207.605367,0.909091,0,9000,0,1131.588644,0,11
4319.531807,1,0,7500,0,1348.605697,0,12
1343.165153,1,291.62,1500,0,849.32088,0,7
705.645246,1,1325.21,3000,1017.21,227.004657,0,12
112.01046,1,229,150,229,252.515849,0,11
1978.041097,1,0,5500,0,477.284193,0,12
468.769607,1,585.68,4500,445.98,201.964603,0,12
15.531077,0.090909,0,2000,0,32.585321,0,12
1003.058842,1,1627,1200,1627,613.912928,0,12
220.938626,1,2310.61,18000,1375.61,190.034881,1,12
5236.290986,1,1780.79,17000,1080.65,1182.650916,0,12
505.333425,0.909091,5176.62,8500,5176.62,172.888946,0.6,12
17.896575,0.909091,265.97,1000,0,120.554003,0.545455,12
5550.171932,1,1026.26,11000,1026.26,1417.69815,0,12
236.507753,1,2692.65,1500,2072.32,178.352824,1,12
1132.282217,1,0,1200,0,240.366583,0,12
247.857188,0.454545,0,1200,0,260.21665,0,12
3312.222433,1,3729.7,8000,2169.35,931.22828,0,12
1373.252757,1,0,1500,0,466.08332,0,12
71.542751,1,561.38,1500,0,168.926878,0.416667,12
774.645244,1,190.54,1200,0,423.0202,0.166667,12
727.467671,1,420.88,4500,0,205.529399,0,12
1115.208504,1,30,1500,30,570.913732,0.083333,12
366.441008,0.636364,0,3000,0,476.217118,0.25,12
3891.346976,1,3629.8,7500,50,4725.470314,0.083333,12
7442.599092,1,1080,8500,0,6019.766066,0,12
752.485849,0.727273,0,1200,0,145.445603,0,12
537.491488,1,1672.99,1600,972.01,968.817429,0.25,12
1890.946618,1,0,2500,0,507.635447,0.090909,12
11.269672,0.636364,248.31,9500,0,66.224535,0,12
50.006512,0.454545,701.25,3500,0,132.939468,1,12
5115.712849,1,4378.8,10000,3195.58,1320.011574,0,12
984.724235,1,10243.48,7500,4316.82,252.899236,1,12
952.379745,1,481.75,1200,431.75,273.503587,0,12
160.681189,0.909091,993.5,6500,896,140.519148,0.090909,12
3461.183622,1,200,3500,200,3419.12662,0,12
232.638142,1,3161.02,7000,2012.38,156.424862,0.4,12
126.134681,1,1197.12,9000,1197.12,180.002457,0.454545,12
1958.649839,0.857143,1759.46,7000,1759.46,415.235431,0,7
24.099873,1,294,5000,0,185.055438,0.666667,12
4424.767314,0.833333,0,7000,0,983.378772,0,6
2297.708974,1,0,3000,0,469.990207,0,12
1667.269812,1,86.69,5500,86.69,351.085178,0,12
74.254958,1,952.16,7000,463.04,174.963013,1,12
9.526312,0.545455,92.02,1600,0,82.436727,0.5,12
95.853493,0.545455,796.9,1950,0,160.568063,0.222222,12
772.206384,1,1319.19,1200,1296.69,528.790549,0.166667,12
533.163378,0.909091,0,1800,0,206.790234,0.111111,12
66.65712,1,585.87,10000,585.87,182.613309,1,12
918.401897,0.454545,0,3500,0,254.748687,0,12
1630.676858,1,0,1950,0,495.630406,0,11
2384.257016,1,0,2500,0,847.079637,0,12
25.706551,0.909091,133.86,9500,0,167.952263,0.222222,12
956.303408,0.857143,1451.5,1200,1451.5,886.458108,0,7
40.627614,1,528.08,2000,528.08,174.894699,0.333333,12
5010.879703,1,0,7000,0,1273.479311,0,12
1822.259235,1,0,2500,0,428.293387,0,12
4936.913341,1,407.81,5000,351.81,2473.447437,0,12
93.964086,1,815.34,2500,149.04,125.693866,0.3,12
512.946312,1,4391.87,16500,3943.37,175.713135,0.916667,12
680.889818,1,2445.24,3400,2253.76,192.20043,0,12
2177.338711,1,0,2500,0,663.690608,0,12
1055.833418,1,351.54,3000,61.54,251.539573,0,12
153.949311,0.363636,0,11500,0,17.401529,0,12
5906.184924,1,141.8,10000,141.8,919.289675,0,8
1061.394006,1,0,8500,0,319.905806,0,12
126.018616,1,1218.24,5000,0,153.824693,0.272727,12
462.598215,1,1319.26,3500,1319.26,281.813294,0,12
195.575108,1,2984.34,14500,2754.92,196.257674,1,12
4759.70237,1,614.01,7500,473.01,1023.038321,0,12
1581.742203,1,0,1800,0,448.969242,0,12
1026.201421,1,0,1200,0,320.383825,0,12
1585.806548,1,0,2000,0,351.844812,0,12
645.181409,0.636364,0,1400,0,436.135143,0,12
237.861439,1,569.02,3200,246.89,186.59462,0.083333,12
297.004363,1,2729,16500,1409,177.970856,0.25,12
2895.765754,0.909091,2753.35,9000,1960,906.390801,0,11
14.58126,0.272727,87.3,8000,0,162.269258,0.75,12
310.795046,0.909091,0,7500,0,111.338928,0.1,12
3470.333673,1,1184.98,7000,757.95,946.341931,0,12
989.022229,1,0,1200,0,263.735953,0,12
2048.834742,1,3342.9,2500,1907.9,2766.440973,0,10
3037.476732,0.727273,1225.79,5100,0,1347.127384,0,12
1072.257388,1,0,1200,0,263.950897,0,12
5097.916969,1,139.67,6000,139.67,2759.80377,0,12
975.820862,1,66.72,1000,0,199.50774,0,12
5827.830678,1,577.98,6000,358.02,1842.75662,0,12
7543.580736,1,0,8500,0,1785.269757,0,12
87.802127,0.818182,803.95,1000,803.95,137.584907,0.666667,12
3268.304631,1,340.57,6000,250.48,1027.045756,0,12
45.295495,1,451.01,7500,0,172.53607,0.666667,12
234.183227,1,617.3,2500,169.8,169.80316,0.25,12
36.868847,1,360,3000,0,91.31394,0,12
334.1265,0.818182,0,1400,0,176.978122,0.181818,12
193.12654,1,1955.98,2500,0,203.382558,0.666667,12
443.202789,1,350.31,4500,0,223.457783,0,12
23.39023,0.636364,291.7,2500,0,153.140825,0.857143,12
1872.934017,1,382.5,1950,310,1005.849526,0,12
2490.787594,1,176.65,2500,66.69,746.423779,0,12
3212.093869,1,2203.68,6000,1776.68,908.096391,0,12
339.406259,1,14.28,10500,0,1486.059666,0.083333,12
11077.99148,1,3419.92,12000,3419.92,7294.953939,0,12
899.195559,0.909091,921.94,5000,256.1,288.469452,0.090909,12
1154.410108,0.909091,0,3000,0,471.642521,0.090909,12
846.223191,0.545455,437.6,14500,437.6,203.614145,0,12
597.44365,1,0,1500,0,160.096384,0.181818,12
4413.803457,1,0,5000,0,1423.184018,0,12
3586.05105,1,141,4350,40,11760.91651,0,12
1965.755378,1,889.66,2500,580.09,691.369848,0,12
19.897641,0.727273,375.23,6000,0,90.478454,0.444444,12
2740.10065,1,169.19,3200,169.19,625.831281,0,12
393.700868,1,0,1000,0,185.010395,0,12
459.134859,1,223.34,500,0,455.872675,0,12
4805.164203,1,0,8500,0,1622.411952,0,12
6668.982024,1,0,7500,0,2371.318646,0,12
1238.049848,1,45.65,1500,45.65,477.494152,0.083333,12
7801.511533,1,231.4,13500,231.4,1522.496755,0,10
1114.506863,1,602.07,1800,0,248.438014,0,12
1212.426549,1,265.22,3000,265.22,441.115564,0,12
210.870503,1,664.05,7500,664.05,140.348508,0,10
6493.033342,1,447.5,8000,447.5,1874.457189,0,12
3106.036183,1,2128.56,7200,1036.24,697.464133,0,12
909.560162,1,912.1,1200,669.88,668.368282,0.083333,12
3633.533005,1,383.2,11000,383.2,953.456332,0,12
86.650277,0.727273,910.51,7000,0,126.337242,0.666667,12
86.547135,0.818182,789.45,2500,789.45,119.649702,0.111111,12
144.513072,0.727273,758.5,3000,0,192.201279,0.142857,12
1182.324933,1,0,1200,0,326.336533,0,12
32.821775,1,644.99,4000,0,75.944094,0.3,12
119.604008,1,1068.28,1000,0,131.584974,1,9
134.238558,1,420,7500,287,190.475641,0,12
128.48978,1,462.86,3000,0,171.903711,0,12
749.168331,0.777778,164.9,2000,164.9,244.581997,0,9
1544.585361,1,0,2000,0,478.097868,0,12
172.131105,1,1666.95,2500,0,163.00004,0.916667,12
266.475852,0.272727,0,1500,0,226.586503,0,12
549.915249,1,1556.66,11000,912.7,178.691151,0,12
8559.236795,1,170,9000,170,4403.024728,0,12
6810.401782,1,635.76,10000,164.32,3781.907645,0,12
2917.656276,1,141.81,8000,141.81,1013.060637,0,12
542.807485,1,220.62,2000,220.62,166.733071,0,12
2362.643772,1,2826.99,3000,1496.59,984.331832,0,12
4164.796859,1,784.63,9000,617.54,1311.061985,0,11
1304.460033,1,0,1500,0,368.588193,0,12
1601.692049,1,61.46,4000,0,512.759705,0,12
4556.537803,0.909091,1450,9000,1450,917.567262,0,11
751.398349,1,1977.5,3500,747.5,267.917098,0.1,12
1510.111755,1,1895.25,9000,541.57,313.131912,0,12
3490.855736,1,1039.48,9000,1039.48,1048.661408,0,12
6384.360491,1,1856.84,7500,1394.21,1485.827109,0,12
1327.653853,1,20.9,1500,20.9,483.2481,0,12
9226.646604,1,671.31,12000,671.31,3129.402094,0,12
3441.516174,1,358.68,7500,0,751.654272,0,12
1117.34082,1,474.96,1000,0,3449.632561,0,12
1828.62196,1,0,2300,0,471.940554,0,12
3011.469977,1,582.28,6500,0,1001.234058,0,12
99.680638,0.818182,0,10500,0,122.779423,0.333333,12
1517.559661,1,0,1950,0,381.272303,0,12
101.025128,0.454545,0,6500,0,82.041959,1,12
12.737355,0.909091,152.73,1200,0,130.831887,0.555556,12
1135.816377,1,520.24,1200,520.24,785.964114,0,12
24.1725,0.727273,270,8500,0,102.149848,0.714286,11
763.696095,1,1229.42,7000,1229.42,294.622525,0,12
8073.909084,1,0,8500,0,2333.795712,0,12
745.157677,1,485.17,3000,485.17,285.884887,0,12
32.915398,0.727273,192.99,6000,68.6,137.922744,0.090909,12
8198.627284,1,0,14000,0,2007.048657,0,12
623.955961,0.818182,0,1200,0,174.872521,0.25,12
2123.483416,1,2453.18,7500,2051.52,519.270488,0,12
939.348677,1,50,1000,50,628.156487,0,12
1372.486104,1,3005.25,3000,1507.99,405.078016,0,12
123.05867,1,151.92,3500,0,171.75455,0.083333,12
72.794263,1,227.64,2500,0,170.517535,0,12
2376.965338,1,0,3000,0,557.916999,0,12
57.257195,0.818182,472.5,7227.272727,472.5,174.283792,0.9,12
7499.658084,1,160,13550,160,1849.313897,0,12
1564.3964,0.727273,1330,8000,0,825.485459,0.142857,12
4644.779013,1,4820.68,9200,4063.61,1324.445876,0,12
7418.314012,1,901.62,14500,858.82,1696.786737,0,12
6001.428376,1,0,9000,0,1791.251295,0,12
1127.139413,1,185,6100,140,311.343748,0,12
41.217844,0.363636,221.48,13500,221.48,167.536373,0.666667,12
1565.577135,1,0,3000,0,477.674801,0.090909,12
5459.785308,1,262,7000,0,1511.483648,0,12
166.295463,0.909091,449.26,9000,449.26,183.275472,0.181818,12
19.294559,1,283.8,2000,0,173.816768,0.75,12
2478.086158,0.727273,531.48,7000,0,772.60429,0.25,12
5425.936219,1,209.9,7000,0,1274.178071,0.083333,12
5239.381493,0.625,0,10000,0,2011.806301,0,8
142.278809,0.909091,164.68,2500,32.74,141.426265,0,12
4192.143919,1,450,4500,450,3642.615905,0,12
2711.995096,1,600,5000,600,841.246469,0.1,12
432.793131,1,540.13,6500,315.3,163.94759,0,12
127.808682,1,2802.08,6500,2213.43,160.547945,0.363636,12
374.276019,1,3589.05,6000,3138.48,173.108861,0.636364,12
20.758677,0.818182,548.01,1900,0,55.511514,0,12
2061.835735,1,0,4000,0,556.327998,0.2,12
1744.956833,1,0,1800,0,539.962551,0,12
2241.092286,0.909091,1260,6000,0,654.524925,0.111111,12
2857.598022,0.636364,0,6000,0,2053.136994,0.166667,12
1530.725391,1,0,1600,0,526.384797,0,12
337.478135,1,0,3000,0,216.74072,0,12
5145.092629,1,1975.72,13500,679.3,1748.463874,0,12
4659.388091,1,1754.19,9500,764.16,1060.456777,0,12
2416.555714,1,2266.01,4000,1291.62,1439.224679,0,12
1467.212481,0.636364,107,6000,107,569.623112,0,12
1555.053764,1,168,1500,0,13453.34489,0,12
127.062095,0.818182,453.3,7000,330.8,127.194961,0.166667,12
259.623619,1,377.79,1500,290.29,212.402519,0,12
28.445432,0.545455,166.2,5500,166.2,97.531842,0.181818,12
1258.769693,1,142,1200,42,6720.689968,0,12
2865.386926,1,0,6500,0,726.990921,0,12
276.446975,1,1429.39,2800,100,193.607553,0.1,12
2878.528369,1,0,3000,0,897.54649,0,12
499.409588,1,6636.91,8000,6157.74,206.810115,0.8,12
2489.057383,1,0,3000,0,708.562869,0,12
44.463463,0.545455,154.86,2500,0,79.973646,0,12
201.463946,1,2364.85,5000,2364.85,134.457412,0.444444,12
2508.850418,1,0,6000,0,373.241553,0,6
35.942931,0.818182,425.67,6500,257.72,126.895337,0,12
440.186713,1,985.2,6000,531,191.619507,0.083333,12
783.550476,0.777778,175.8,2500,175.8,219.384407,0,9
511.569448,0.727273,2938.32,7500,1685.35,265.118787,0.166667,12
5901.592192,1,1704.95,8000,1141.55,1474.409318,0,12
210.618047,1,290,2700,0,171.362848,0,12
168.473316,0.454545,0,1200,0,69.53986,0,12
1136.796512,1,869.38,7000,391.86,418.490057,0,12
738.956988,1,0,1500,0,198.854631,0.1,12
858.180885,0.909091,3034.74,6500,2214.86,312.167299,0.181818,12
2065.035103,1,1462.6,3500,1262.6,533.024631,0.083333,12
16.052971,0.545455,127,4500,127,141.377809,0,12
2263.795064,0.875,320,10000,320,502.888727,0,8
1527.905897,1,0,6500,0,337.86934,0,12
5266.121863,1,9030.08,6000,6345.65,6567.292367,0.083333,12
6804.186841,1,640.03,7100,227.6,1979.44478,0,12
2836.605817,1,0,3000,0,855.02392,0,12
21.328087,0.545455,512.35,2000,0,99.218174,0.545455,12
259.15982,1,1971.9,1800,1580.98,167.050694,0.166667,12
414.196362,0.909091,794.53,2000,794.53,150.284972,0.1,11
141.781912,0.545455,1401.4,1500,0,673.097985,0,12
30.530541,0.363636,360.1,1500,192,177.17546,1,12
1198.763306,1,0,1200,0,7464.326611,0,12
6187.219303,1,2029.03,15000,1044.28,1591.416385,0,12
45.625764,0.545455,0,10000,0,116.200667,0.1,12
358.011796,0.545455,0,1950,0,501.485565,0.25,12
810.52348,0.727273,985.33,5500,856.09,502.623056,0.090909,12
2910.425009,1,0,7500,0,749.955592,0,12
