nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
2618.33,11151,2.6,34.08,65.15,0.43,0.39,18.51,30.08,17.89,15.11,0,0,18107,66.05,1.2,36.21,32.24,11.31,13.36,24583,10230,13215,4649,2279,6924,3670,2587,25.19,13.12,31.03,17.82,6.84,55.56,22.87,25.97,18.87,23.37,9.67,31.97,13.1,11.56,3.04,63.76,58.14,63.71,62.63,59.59,70.99,539,6.04,155,23.23,32.26,57.42,67.1,0.32,0.45,0.8,0.93,97.93,0.08,5.15,3.39,2.4,2.42,2.36,60.06,4.32,47.41,3,407,91.32,59.43,1.97,45.21,1959,11.47,1.11,31300,48000,73300,42000,128,188,251,123,293,27.8,20,14,0,0,1.39,70,52.37,76.38,86.5,8.8,1272.9,0.17,0
3616.85,10793,2.9,5.74,92.63,1.04,0.94,12.64,20.02,9.39,15.08,0,0,38725,80.42,1.72,56.08,31.21,5.08,20.01,43549,16048,16325,10613,22515,27232,9839,504,4.97,9.24,22.79,16.17,3.91,56.9,26.85,23.95,16.31,27.87,9.88,21.95,7.95,8.94,3.09,84.69,80.82,90.92,88.55,69.13,69.75,160,1.81,223,2.69,14.8,14.8,22.87,0.06,0.31,0.31,0.47,95.67,0.41,3.71,2.98,2.73,2.78,2.42,88.56,0.99,21.69,3,171,95.61,87.08,1.75,33.92,1964,0.91,0.49,60300,78000,99800,39500,229,304,377,148,380,26.9,16.7,11.9,0,0,2.07,74.38,61.85,87.54,94.48,26.8,402.5,0.26,0
1918.69,28028,2.45,3.94,93.73,2.08,0.87,10.81,23.42,10.73,11,26012,92.67,61144,87.38,1.37,73.09,19.55,1.39,14.61,75571,34078,35005,15786,11224,26899,32610,502,1.8,1.58,5.15,58.87,2.32,70.11,19.11,28.15,2.84,51.53,6.59,29.08,10.1,8.45,2.97,85.22,85.37,96.14,84.37,49.79,58.9,118,0.64,1593,23.6,26.74,30.32,37.66,1.34,1.52,1.72,2.14,93.72,0.62,2.86,1.95,2.44,2.6,1.94,81.21,0.55,32.35,3,497,95.83,76.37,0.6,23.14,1966,0.24,0.21,175000,231200,300300,125300,560,661,813,253,722,25.4,20.6,12.9,0,0,5.67,54.45,54.35,63.38,82.29,20.6,1363.7,10.24,0
1560.37,21282,2.67,2.83,93.93,2.34,3.34,13.19,30.09,14.06,5.23,18148,85.27,45828,91.24,0.7,50.73,13.15,1.75,9.28,50727,19655,19823,17092,27076,16246,14486,587,2.77,3.4,11.38,29.77,3.64,76.91,17.54,19.16,9.73,33.08,8.58,30.05,10.73,9.67,3.21,84.58,84.22,92.58,83.24,53.81,69.17,141,1.12,1871,15.39,24.16,33.19,39.12,1.35,2.12,2.92,3.44,90.06,1.69,3.58,2.53,2.66,3.22,2.05,63.49,1.37,53.15,2,557,93.47,52.52,1.08,28.01,1972,0.78,0.23,142600,173300,199500,56900,570,608,676,106,655,22.5,25.3,18.5,0,0,8.79,60.29,51.46,73.38,87.88,31.5,674.7,1.23,0
2512.49,14213,2.08,10.71,78.21,9.88,3.88,8.57,34.4,11.68,2.69,0,0,46915,95.73,0.54,55.13,4.81,1.06,3.46,60105,27799,29857,17767,0,22147,20359,219,1.54,1.42,3.84,59.22,3.39,83.75,20.65,26.52,4.56,48.58,10.16,37.33,11.72,10.93,2.86,81.15,81.81,90.34,81.12,52.96,64.53,148,2.66,2144,25.23,35.91,52.33,59.47,3.81,5.42,7.89,8.97,82.59,1.53,1.83,0.95,2.08,2.53,1.79,47.77,1.98,76.88,2,929,88.02,39.34,0.22,22.82,1982,0.53,0.19,157500,211100,271500,114000,603,647,731,128,727,23.8,25.6,14.3,0,0,15.08,38.77,22.34,41.09,65.59,12.4,1141.9,9.49,0
1888.03,14536,2.52,1.57,75.06,20.02,11.5,10.31,26.17,11.67,12.69,14536,100,36019,80.41,0.67,43.4,25.25,2.82,12.49,44334,17995,18694,12721,0,16528,12849,1117,7.7,10.5,22.03,26.55,5.45,63.62,18.27,18.55,13.15,29.47,7.3,33.01,8.85,8.11,3.11,82.8,81.29,92.35,79.75,47.05,54.6,80,0.92,5594,28.55,42.21,48.43,55.56,10.99,16.24,18.64,21.38,52.64,10.7,4.37,2.98,2.52,2.87,2.29,43.87,6.77,64.29,2,272,95.5,38.43,0.37,41.18,1957,0.83,0,172800,208500,249900,77100,500,649,846,346,711,27.5,24.8,14.7,0,0,38.48,38.02,55.44,71.13,76.96,1.3,11613.9,16.57,0
8434.49,69496,2.52,30.19,68.13,0.94,0.79,14.34,27.36,13.76,12.36,69394,100,25035,78.42,0.49,30.84,28.96,7.29,11.39,30643,13324,15811,7913,11704,7566,8497,8600,12.74,12.9,31.81,18.09,5.27,65.17,33.37,16.85,24.66,21.21,11.71,29.35,15,13.51,2.99,63.08,58.23,68.73,60.65,66.9,76.46,3391,6.14,1036,7.82,22.1,35.91,44.11,0.12,0.33,0.54,0.66,96.3,0.8,3.76,2.63,2.46,2.52,2.38,55.83,2.47,49.89,3,1879,93.61,54.45,3.67,28.37,1965,7.17,0.25,45500,65200,94800,49300,190,279,366,176,390,24.4,21.7,13.7,104,0,1.49,70.77,50.62,80.22,89.43,44.6,1559.7,2.69,0
1216.94,17199,2.71,1.72,94.97,3.05,1.92,10.1,20.83,8.73,10.59,15616,90.8,70000,87.4,0.54,71.9,17.4,1.51,13.47,80572,33458,34046,17546,20100,24908,31761,246,1.52,3.34,6.81,54.86,2.86,66.47,14.99,26.07,3.88,51.15,7.68,28.01,8.1,7.89,3.02,91.41,90.17,98.13,89.08,50.05,59.82,28,0.27,1259,10.88,13.34,22.72,29.23,0.8,0.98,1.66,2.14,89.65,1,2.65,1.92,2.54,2.65,2.04,86.58,0.3,36.44,3,313,95.3,83.23,0.64,28.75,1977,0.93,0.23,218600,287500,388300,169700,376,943,1001,625,999,25.1,25.2,12.7,0,0,7.32,50.87,47.92,56.66,83.18,24.9,691.9,5.87,0
14013.43,14475,2.52,34.85,63.24,0.57,1.57,13.73,25.45,11.77,13.52,0,0,21205,73.05,0.83,29.46,31.3,9.21,13.12,26046,11164,13608,6649,17781,15385,6694,2964,21.06,12.27,29.52,14.83,6.93,58.03,35.05,20.19,24.1,24.02,11.57,30.59,16.22,14.08,3.02,58.28,51.61,56.25,57.78,68.41,78.91,873,6.9,282,19.15,24.82,45.74,52.84,0.37,0.48,0.89,1.03,96.01,1.16,4.78,3.31,2.46,2.48,2.42,59.14,3.49,44.22,3,488,92.16,58.52,2.46,32.58,1966,10.51,0.8,36900,52800,75600,38700,163,244,323,160,356,26.7,22.5,13.6,6,0,1.95,76.15,52.15,78.91,90.39,14.5,1001.3,0,0
5690.32,18911,2.51,2.75,93.77,1.57,8.43,12.58,27.02,12.66,12,18911,100,31231,83.38,0.83,35.77,23.88,4.08,16.02,34399,13817,14086,10266,8981,9092,9327,1173,6.25,5.14,17.7,17.41,4.2,70.41,9.98,16.42,9.94,22.1,12.72,28.09,17.3,15.1,2.98,73.81,69.58,87.11,76.67,58.11,70.25,139,1.03,1419,7.26,9.51,12.54,27.34,0.54,0.71,0.94,2.05,86.25,1.96,3.91,2.65,2.49,2.52,2.42,65.77,2.82,40.51,3,540,93.32,64.82,0.93,18.15,1975,1.81,0,62600,75800,91800,29200,390,466,536,146,547,26.6,21.1,12,0,0,7.5,22.13,45.52,61.66,78.45,6.3,3005.6,0.34,0
9584.68,55530,2.36,33.88,64.94,0.57,0.86,17.08,30.71,17.91,14.46,55530,100,20609,73.19,0.65,31.48,30.64,10.55,15.35,27202,12077,14867,6659,8375,19269,6854,11780,22.11,9.78,26.95,20.74,6.21,57.86,14.42,23.82,14.66,24.65,11.05,38.26,16.31,13.98,2.91,52.67,48.29,59.55,57.07,63.02,71.05,3594,8.53,1008,11.41,16.87,24.31,30.95,0.21,0.31,0.44,0.56,96.07,0.53,3.82,2.28,2.26,2.35,2.18,49,2.49,53.95,2,2912,89,47.12,2.58,34.82,1962,6.51,0.17,41800,63300,96100,54300,209,304,380,171,392,28,21.3,13.9,92,8,1.82,63.63,45.6,72.33,86.31,30.8,1805,3.22,4.44
1702.05,10687,2.53,17.03,82.03,0.28,0.81,16.76,27.7,16.85,17.47,10687,100,14423,56.46,0.17,32.47,43.23,20.54,22.98,19079,8025,8504,5899,15445,669,5618,2630,26.75,12.87,33.44,9.01,12.86,43.53,15.43,36.38,18.15,17.56,11.18,37.26,14.44,13.01,2.98,54.27,51.02,45.3,56.5,46.54,59.16,479,5.35,232,3.45,3.45,6.47,6.47,0.07,0.07,0.14,0.14,94.57,0.44,4.08,2.58,2.32,2.42,2.23,52.67,1.28,56.95,2,449,90.38,50.64,3.12,65.26,1939,5.57,0.39,21900,31100,41100,19200,140,211,270,130,284,30.6,21.4,15.5,16,0,2.17,79.94,57.16,83.7,90.44,2.2,4859.5,2.1,0
4839,38936,2.5,2.45,93.6,0.45,5.62,13.57,26.49,12.77,14.05,38936,100,21380,67.91,0.37,38.65,33.89,15.24,20.04,28038,10782,10973,7842,9825,3677,7438,6967,18.06,10.61,30,9.41,13.52,51.65,20.53,24.45,19,20.01,10.83,31.08,14.05,12.56,3.1,66.08,66.4,72.27,73.78,56.52,63.85,873,2.52,366,1.91,6.28,9.29,10.66,0.02,0.06,0.09,0.1,93.67,0.66,4.85,3.23,2.48,2.61,2.21,70.96,1.65,44.89,3,802,95.1,67.48,2.37,48.88,1939,4.81,0.46,24500,32600,43600,19100,198,268,329,131,312,29.2,17.3,14.3,26,0,0.94,88.91,63.14,88.46,96.22,10.8,3613.2,1.55,0
7955.35,196278,2.6,38.93,59.62,1.01,1.02,15.09,27.92,13.99,12.37,196278,100,22446,74.09,0.48,31.78,29.3,8.39,15.71,28220,12509,16502,6572,9736,7737,10338,42838,22.43,9,25.16,21.42,9.13,55.14,12.85,29.01,12.65,28.76,11.13,32.54,15.49,13.52,3.15,61.16,55.21,66.09,60.95,62.67,68.03,12382,7.64,4113,23.56,32.48,40.02,45.51,0.49,0.68,0.84,0.95,95.87,0.55,5.66,3.85,2.53,2.67,2.34,61.3,3.91,42.61,3,7375,91.09,58.07,6.83,44.15,1963,6.34,0.43,38800,55400,80700,41900,162,248,315,153,332,26.5,19,13,206,16,2.1,71.34,53.73,86.06,89.27,122.3,1605.1,1.59,4.93
7568.62,110002,2.81,19.85,65.54,2.73,39.14,13.56,28.63,13.69,10.89,110002,100,27631,77.5,0.39,29.91,24.92,11.45,13.14,31478,12112,13481,8278,10404,14483,10387,17451,16.12,20.43,41.52,11.46,9.91,59.6,26.38,17.05,29.2,15.65,10.05,38.32,12.97,11.56,3.35,63.73,57.18,70.54,63.06,59.37,65.04,6880,9.04,40594,15.67,25.69,35.29,48.06,5.78,9.48,13.02,17.74,43.38,17.17,8.86,6.14,2.76,3.17,2.57,36.4,11.54,68.25,2,2214,94.64,31.7,4.74,34.87,1946,8.53,1.08,107800,145400,173900,66100,351,456,553,202,520,26.2,25.3,14.6,61,43,36.9,43.19,55.21,80.06,86.54,12.8,8617.3,10.61,7.43
7883.27,108961,2.52,12.97,79.55,0.72,13.38,12.46,27.7,12.94,14.74,108961,100,30533,74.28,0.5,40.34,31.57,9.95,18.37,37942,14209,15550,9765,11210,12159,7761,12922,12.09,15.26,33.18,14.11,7.77,59.92,27.06,22.88,18.48,22.31,9.79,34.44,12.71,11.36,3.1,64.25,59.5,71.13,69.69,54.74,66.16,5432,6.61,9461,4.97,9.9,16.61,21.53,0.43,0.86,1.44,1.87,76.38,4.39,5.13,3.43,2.48,2.65,2.31,52.41,3.31,58.77,2,4041,91.44,49.02,7,36.35,1953,5.26,0.5,107000,131800,155700,48700,286,404,505,219,492,26.8,23.2,13.9,98,7,8.68,66.6,55.75,85.71,91.74,29.6,3682.4,3.18,8.89
4888,16376,2.69,0.39,98.02,0.6,0.36,14.72,29.94,13.95,5.78,16376,100,35108,89.2,0.96,56.64,15.41,4.33,7.72,39959,14770,14890,14934,7108,6505,13360,833,5.22,5.27,12.1,18.08,3.59,74.42,23.22,19.65,16.84,25.95,6.97,28.32,9.88,8.49,3.15,82.19,81.65,88.66,84.53,71.36,76.48,121,0.99,128,15.62,15.62,39.84,39.84,0.12,0.12,0.31,0.31,97.25,0.88,2.66,1.92,2.63,3.06,1.96,71.04,1.48,42.23,3,165,97.36,61.09,0,10.91,1974,1.17,0.19,60900,69300,84300,23400,293,354,428,135,400,21.8,19.9,11.8,0,0,0.78,80.32,49.59,81.7,92.54,10.8,1513.4,0.55,0
3893.13,14842,2.87,5.17,86.79,0.58,20.92,19.07,31.42,18.42,11.43,0,0,25953,79.06,1.25,38.55,25.43,6.2,13.42,31201,12048,12846,7184,11627,7945,5632,2436,17.94,12.93,26.71,23.17,5.26,61.46,16.58,32.27,10.84,29.15,8.43,30.85,11.65,10.14,3.18,75.85,72.64,78.56,76.21,67.7,76.4,170,1.58,858,16.55,22.96,31,38.69,0.96,1.33,1.79,2.24,79.52,4.14,5.48,3.9,2.63,2.74,2.5,56.3,5.75,43.33,3,588,89.8,54.08,0.85,40.14,1977,7.65,0.29,48700,67900,90300,41600,206,280,368,162,369,24,22.7,14.8,0,0,5.78,69.09,40.9,66.91,90.23,13.9,1065,0.26,0
6255.87,21385,2.45,9.01,90.36,0.31,0.43,14.41,27.55,14.17,13.71,0,0,19749,71.26,0.79,28.36,32.26,10.75,14.15,23930,10490,10853,6778,6379,18515,15397,4148,20.09,23.93,42.63,11.21,7.93,53.03,41.63,17.43,29.02,16.04,12.87,26.51,17.14,15.19,2.92,64.29,58.72,65.86,65.29,59.12,64.45,539,3.05,129,5.43,24.03,31.78,31.78,0.03,0.14,0.19,0.19,97.5,0.12,2.9,2.01,2.37,2.44,2.28,59.44,2.18,52.03,2,533,94.24,57.74,0.56,30.21,1966,12.51,0.36,32400,43500,63200,30800,137,206,265,128,278,23.3,19.7,12.6,24,0,0.6,77.1,52.95,84.37,93.64,16.4,1302.4,0,0
1390,21564,3.02,0.64,98.23,0.63,1.49,16.23,27.24,13,6.59,21564,100,41095,90.3,0.43,47.4,18.39,3.58,13.7,44221,14331,14402,12033,28576,5748,12427,874,4.1,4.92,20.93,14.1,4.15,70.97,24.68,17.85,17.71,21.08,7.42,26.04,8.68,8.06,3.31,84.45,82.29,96.98,83.25,64.64,70.24,116,0.75,548,0.73,4.01,5.29,5.84,0.02,0.1,0.13,0.15,95.85,0.3,5.71,4.75,2.98,3.06,2.54,87.71,1.29,20.11,3,153,97.91,85.6,1.96,28.1,1972,1.41,0.3,63600,78400,97100,33500,279,331,434,155,403,23.3,20.1,12.4,0,0,2.54,72.07,60.81,75.48,93.2,24.2,889.4,1.06,0
7228.28,33822,2.69,22.54,75.77,0.67,1.76,13.81,27.35,13.08,12.56,0,0,23127,76.06,0.26,33.54,32.03,7.07,15.7,28141,10868,12070,7098,7334,8000,8920,5154,16.41,9.71,30.88,9.43,7.88,55.93,32.66,19.15,24.72,17.62,14.65,33.42,16.06,15.37,3.13,62.08,57.64,69.72,62.31,67.47,75.04,1789,6.43,674,2.97,5.64,13.95,19.14,0.06,0.11,0.28,0.38,94.16,0.74,6.47,4.28,2.51,2.64,2.32,62.85,3.14,51.04,2,1433,89.76,59.82,7.68,40.27,1954,8.2,0.33,33600,43700,57800,24200,207,272,342,135,363,25.9,18.1,14.4,0,0,1.99,67.64,57.65,87.23,92.92,20.3,1665.8,1.73,0
2810.46,26167,2.37,0.94,91.3,6.07,6.46,9.03,19.36,8.48,14.25,26167,100,54658,77.85,0.52,62.49,25.65,2.52,18.84,63337,28161,28647,27282,20295,23416,20889,713,2.73,2.43,8.38,35.77,2.43,69.33,16.34,23.36,6.28,39.23,9.48,24.71,12.87,11.26,2.82,82.5,81.21,91.83,77.66,62.67,71,91,0.58,3283,6.37,10.63,17.42,25.43,0.8,1.33,2.19,3.19,84,1.64,2.14,1.48,2.36,2.48,2.06,75.92,1.98,44.78,3,294,97.41,72.37,0.68,21.09,1957,0.56,0,328100,407500,500001,171901,611,744,972,361,810,26.6,27.7,11.9,0,0,12.55,55.31,58.4,82.21,92.84,5.8,4486.8,3.98,0
3110.08,19380,2.62,3.86,94.87,0.92,1.28,13.11,28.55,13.05,9.4,19308,99.63,38410,85.57,0.3,43.24,21.49,3.06,14.06,43531,17276,17340,14565,6288,21284,38203,1008,5.25,5.42,20.42,18.2,3.88,68.6,19.66,20.95,15.36,26.33,9.78,29.53,11.05,10.44,3.15,80.07,78.18,88.19,77.27,56.32,67.33,363,2.66,496,9.48,10.89,10.89,12.9,0.24,0.28,0.28,0.33,94.1,0.49,4.1,2.88,2.6,2.88,1.94,77.48,1.53,45.42,3,231,96.98,69.85,1.73,30.3,1968,1.27,0.26,79900,101300,132200,52300,430,481,537,107,548,23.8,20.7,13.6,7,0,2.56,60.88,57.69,81.26,92.54,16.5,1176.9,2.69,0
2676.96,30625,2.7,1.85,96.23,0.86,3.1,12.72,27.14,12.15,11,30625,100,39902,82.19,0.25,46.9,25.27,3.51,18.45,46654,16691,16769,16229,8668,10396,12278,1286,4.22,9.51,21.84,17.02,5.21,69.06,29.21,20.59,17.13,24.6,7.75,28.43,10.28,9.07,3.2,81.87,80.06,91.22,82.24,62.84,72.04,349,1.64,2721,13.23,17.9,22.57,27.53,1.18,1.59,2,2.45,84.37,2.22,4.17,3.05,2.69,2.89,2.27,72.28,1.84,46.17,3,600,94.97,67.13,0.83,44.17,1963,0.86,0,121400,143100,169100,47700,359,478,578,219,578,23.9,24.3,14.4,9,0,8.88,69.5,55.79,81.98,91.38,17,1803.3,0.75,0
3114.06,13020,2.88,0.25,99.12,0.17,0.41,13.97,27.62,13.2,8.96,0,0,37245,84.81,0.75,48.61,21.12,3.14,14.57,40564,14948,15023,5093,1400,3333,6103,470,3.82,4.23,15.41,19.78,4.35,66.33,16.12,22.34,14.74,25,10.65,27.84,11.1,10.87,3.1,81.03,78.73,88.49,86.45,71.39,79.46,200,2.13,289,6.92,12.46,28.37,28.37,0.15,0.28,0.63,0.63,95.34,0,3.44,2.65,2.73,2.85,2.28,82,1.15,44.68,3,679,86.94,78.48,2.5,77.03,1971,1.31,2.64,87900,111900,144000,56100,371,483,571,200,570,22.9,22,11.8,0,1,2.22,75.79,59.4,87.63,92.3,48.4,269.2,0.21,0
2138.2,11304,2.43,2.13,97.31,0.24,0.8,12,23.99,11.3,17.24,11304,100,23999,66.01,0.06,41.89,39.68,7.56,25.16,29559,11483,11549,8619,10680,11364,7736,1358,12.06,9.78,29.14,12.54,7.86,52.83,22.72,25.68,16.37,20.71,8.52,27.08,12.32,10.58,3.01,76.32,73.57,91.58,74.1,53.62,60.53,74,0.78,308,1.62,4.22,4.22,5.84,0.04,0.12,0.12,0.16,92.27,0.48,3.59,2.45,2.43,2.59,2.11,71.66,1.31,42.98,3,198,95.91,67.23,1.52,34.85,1953,3.96,0.78,31700,43300,59200,27500,209,273,329,120,348,22.7,16,14.1,0,0,2.72,77.75,71.14,90.67,96.55,5,2265.9,0.37,0
4758.46,19212,3.26,0.62,63.53,2.5,56.14,15.93,30.76,14.4,8.03,0,0,32857,83.85,1.87,28.99,21.92,9.5,13.51,35254,11415,13258,9731,11827,13574,8217,2225,11.71,22.73,36.73,11.64,10.99,62.77,20.74,18.14,17.35,18.09,8.62,31.41,11.71,10.16,3.63,75.81,71.2,84.66,77.78,62.75,69.53,583,4.13,3978,8.52,22.3,27.07,36.12,1.76,4.62,5.61,7.48,53.54,12.14,13.42,10.6,3.21,3.25,3.17,55.86,16.86,45.05,3,326,94.76,55.31,1.23,20.55,1974,2.78,0.35,143000,181500,223900,80900,374,504,634,260,546,26.3,26.2,12.5,69,12,20.71,60.81,48.34,76.04,94.16,5.9,3283,0.28,0
3553.11,29208,2.6,1.41,96.54,1.4,2.1,11.37,23.38,11.09,15.64,29208,100,45481,82.11,0.33,60.89,31.36,2.87,21.71,50916,19668,19718,19828,8154,15573,16970,513,1.79,8.71,20.02,24.89,3.44,67.54,15.61,24.08,8.43,32.55,7.02,28.45,9.91,8.57,3.01,82.24,81.3,94.23,79.27,70.91,79.94,185,0.85,3194,4.85,7.51,14.46,18.44,0.53,0.82,1.58,2.02,82.18,2.51,3.04,2.25,2.56,2.65,2.13,84.14,0.88,42.36,3,386,96.67,81,0.26,36.79,1964,0.25,0.19,139000,165800,195100,56100,515,649,732,217,716,24.7,21.5,12.8,0,0,10.94,66.78,64.52,90.85,93.45,13.7,2139.7,1.46,0
10855.84,49998,2.48,31.88,62.42,2.41,24.56,11.61,26.48,12,13.09,49998,100,24898,79.31,0.68,31.97,26.14,4.62,10.03,28424,13297,16380,7962,16151,11065,10062,7570,15.48,11.25,30.7,17.89,8.23,62.11,9.49,24.17,11.81,22.63,13.98,33.22,17.9,16.08,3.14,61.82,58,74.4,62.44,73.88,76.96,2369,7.52,18587,14.81,26.29,37.14,51.63,5.5,9.77,13.81,19.19,54.79,8.9,8.32,5.03,2.44,2.71,2.18,54.1,15.46,77.26,2,1980,91.04,48.68,1.62,18.18,1964,3.44,0.62,59800,71800,93500,33700,371,423,496,125,489,28.5,24.2,12.5,10,14,37.18,26.15,43.15,78.04,80.7,8.7,5728.5,7.87,3.92
4881.25,10428,2.6,3.34,90.96,0.35,4.17,14.41,25.02,11.09,13.67,0,0,20277,69.74,3.76,32.18,32.11,12.26,10.26,22974,10511,10982,4849,1673,42937,4490,1882,18.33,13.15,33.01,12.64,8.24,54.45,6.3,24.19,15.57,23.16,10.57,20.22,13.47,12.13,3.11,74.77,71.07,76.15,76.33,59.11,70.4,256,2.82,102,0,6.86,28.43,52.94,0,0.07,0.28,0.52,94.33,0.43,4.05,2.92,2.57,2.52,2.65,63.81,3.57,48.03,3,885,81.92,64.94,6.78,57.63,1971,12.49,0.84,16900,35500,58800,41900,148,195,247,99,303,22.4,20.1,13.3,6,0,0.98,62.23,44.46,71.53,87.53,11.7,893.1,0,0
6800.61,33997,2.84,0.81,77.09,0.36,15.97,14.65,26.23,11.23,8.14,0,0,28911,81.57,1.19,36.1,20.98,6.5,11.96,33063,12302,13786,5740,6503,11182,7946,5149,15.23,5.72,20.14,18.37,7.17,62,4.95,22.47,12.31,27.72,10.7,23.79,13.6,12.2,3.3,75.8,74.24,75.03,82.35,56.08,63.27,936,3.57,546,7.69,11.72,12.27,34.25,0.12,0.19,0.2,0.55,82.95,1.47,7.47,5.63,2.83,2.89,2.71,66.52,7.26,40.11,3,1140,91.31,65.06,2.37,46.58,1971,8.67,0.08,49900,66100,89000,39100,249,305,383,134,378,24.1,20.1,12.2,17,0,1.61,42.4,49.23,78.72,83.37,24.4,1395.6,0.11,0
5006.5,52931,2.28,3,90.24,3.09,9.78,10.77,27.8,13.81,15.6,52931,100,31171,74.87,0.68,48.12,29.04,6.51,20.2,37943,16700,17172,12720,16110,12062,11048,4765,9.24,3.64,13.32,24.25,4.93,61.71,10.13,26.48,8.41,30.89,12.32,33.13,17.36,15.02,2.79,67.21,66.32,83.07,65.91,53.29,65.41,661,1.82,4786,14.73,20.1,29.77,35.71,1.33,1.82,2.69,3.23,87.01,1.69,2.89,1.71,2.23,2.37,2.1,51.24,4.4,59.77,2,948,96.08,48.24,0.42,11.18,1964,1.5,0.34,134000,163700,197000,63000,466,552,672,206,594,30.1,22.8,10.7,0,0,9.04,43.11,44.48,80.68,88.37,9.6,5541.4,2.79,0
10988.76,130474,2.66,36.14,53.85,2.41,13.22,17.06,34.55,19.17,10.81,130474,100,25811,73.04,0.47,37.07,26.28,14.61,12.75,31163,12968,16127,9616,7750,11739,7420,25481,21.29,11.86,28.97,26.7,9.25,56.71,16.41,37.38,14.02,30,10.37,50.43,14.2,12.44,3.16,45.44,38.63,53.9,44.87,50.49,60.14,12972,15.07,10633,23.59,31.16,38.39,46.52,1.92,2.54,3.13,3.79,79.35,3.93,7.07,4.13,2.41,2.65,2.3,34.96,4.9,67.53,2,5071,90.62,31.78,10.18,32.97,1943,7.53,0.49,110400,145000,189200,78800,332,487,594,262,568,30,23.5,14.9,1344,16,8.15,53.51,45.53,77.29,81.55,19.5,6679.9,9.54,3.08
5633.92,21260,2.65,4.7,93.59,0.73,1.11,18.7,33.21,19.96,11.46,0,0,22902,78.66,0.78,33.52,26.96,5.93,13,27983,11234,11530,6886,6646,6936,3716,2870,14.73,11.4,27.12,20.76,6.58,58.53,19.58,22,15.2,25.74,8.61,31.89,13.29,11.04,2.98,74.66,72.18,81.46,78.46,61.1,69.32,207,1.33,144,14.58,14.58,14.58,17.36,0.1,0.1,0.1,0.12,97.03,0.43,2.61,1.82,2.43,2.61,2.18,62.57,1.97,43.97,3,631,92.71,58.21,0.63,30.9,1975,10.26,0.36,40800,54200,76000,35200,173,239,295,122,335,25.8,20.9,13,0,0,0.68,60.87,39.19,64.6,83.54,26.6,799.8,0.36,0
6946.59,31468,2.81,0.69,96.26,2.27,1.05,28.46,47.38,35.57,9.28,0,0,22476,81,1.17,48.33,23.9,7.26,11.52,31471,10374,10607,5267,5069,3788,4357,7036,25.16,6.35,15.13,29.17,5.3,63.92,17.4,30.63,17.51,22.7,4.9,56.2,7.64,6.31,2.98,73.28,73.72,83.07,73.43,69.32,74.17,407,2.31,1055,33.65,45.12,52.99,67.01,1.13,1.51,1.78,2.25,94.37,0.96,3.83,2.38,2.46,2.67,2.24,55.78,2.85,53.51,2,468,95.99,51.45,1.71,33.33,1960,2.01,0.45,49200,62100,74900,25700,268,348,437,169,385,29.9,18.2,11.9,82,3,3.35,73.26,35.35,55.95,88.12,11.7,2685.8,2.43,0
